SourceFiscalYear,Organization,AccountTitle,BudgetActivityTitle,AGtitle,SAG.Title,FiscalYear,Amount2,Amount,Amount3
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Force Readiness Operations Support,2011,2520995.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,596117.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,596117.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,596117.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,596117.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,596117.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,596117.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,108093.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,108093.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,108093.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,108093.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,108093.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,108093.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,121980.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,121980.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,121980.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,121980.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,121980.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,121980.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Systems Readiness,2011,596117.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,890122.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,890122.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,890122.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,890122.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,890122.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,890122.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,136854.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,136854.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,136854.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,136854.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,136854.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,136854.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,380789.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,380789.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,380789.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,380789.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,380789.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,380789.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Land Forces Depot Maintenance,2011,890122.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,7563566.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,7563566.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,7563566.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,7563566.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,7563566.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,7563566.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,577146.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,577146.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,577146.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,577146.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,577146.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,577146.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,933514.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,933514.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,933514.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,933514.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,933514.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,933514.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,Base Operations Support,2011,7563566.0,0.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,2500892.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,2500892.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,2500892.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,2500892.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,2500892.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,2500892.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,234486.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,234486.0,0.0
2012,Army,Operation and Maitenance,Army - Operating Forces,Land Forces,"Facilities Sustainment, Restoration & Modernization",2011,2500892.0,234486.0,0.0
