"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","PBtotal","PBtype","QuantPBtotal","QuantPBtype"
"1378",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","183","0017M80101","Rapid Equipping Soldier Support Equipment","A","Weapon System Cost","183","Add","U",2012,"Base",NA,4923,NA,0
"1379",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","184","0050MA0780","Physical Security Systems (OPA3)","A","Weapon System Cost","184","Add","U",2012,"Base",NA,19606,NA,0
"1380",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","185","0312MB7000","Base Level Common Equipment","A","Weapon System Cost","185","Add","U",2012,"Base",NA,1591,NA,0
"1381",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","186","1110MA4500","Modification of In-Svc Equipment (OPA-3)","A","Weapon System Cost","186","Add","U",2012,"Base",NA,72271,NA,467
"1382",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","187","1220MA0450","Production Base Support (OTH)","A","Weapon System Cost","187","Add","U",2012,"Base",NA,2325,NA,0
"1383",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","188","1572MA6700","Special Equipment for User Testing","A","Weapon System Cost","188","Add","U",2012,"Base",NA,17411,NA,63
"1384",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","189","3569G01001","AMC Critical Items OPA3","A","Weapon System Cost","189","Add","U",2012,"Base",NA,34500,NA,1599
"1385",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","190","9219MA8975","Tractor Yard","A","Weapon System Cost","190","Add","U",2012,"Base",NA,3740,NA,0
"1386",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","191","9221F00001","Unmanned Ground Vehicle","A","Weapon System Cost","191","Add","U",2012,"Base",NA,24805,NA,76
"1387",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","192","9222G80001","Training Logistics Management","A","Weapon System Cost","192","Add","U",2012,"Base",NA,26008,NA,0
"1388",2013,"2035A","Other Procurement, Army","ARMY","04","Spare and Repair Parts","20","OPA2","193","0200BS9100","Initial Spares - C&E","A","Weapon System Cost","193","Add","U",2012,"Base",NA,21647,NA,33
"1389",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","01","Network Attack","01","Network Attack","1  ","JIED01","Attack the Network","A","Weapon System Cost","1  ","Add","U",2012,"Base",NA,0,NA,0
"1390",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","02","JIEDDO Device Defeat","01","JIEDDO Device Defeat","2  ","JIED02","Defeat the Device","A","Weapon System Cost","2  ","Add","U",2012,"Base",NA,0,NA,0
"1391",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","03","Force Training","01","Force Training","3  ","JIED03","Train the Force","A","Weapon System Cost","3  ","Add","U",2012,"Base",NA,0,NA,0
"1392",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","04","Staff and Infrastructure","01","Staff and Infrastructure","4  ","JIED04","Operations","A","Weapon System Cost","4  ","Add","U",2012,"Base",NA,0,NA,0
"1393",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","1  ","0143","EA-18G","A","Weapon System Cost","1  ","Add","U",2012,"Base",NA,1038462,NA,12
"1394",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","1  ","0143","EA-18G","B","Less: Advance Procurement (PY)","1  ","Add","U",2012,"Base",NA,-43866,NA,0
"1395",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","2  ","0143","EA-18G","C","Advance Procurement (CY)","2  ","Add","U",2012,"Base",NA,28119,NA,0
"1396",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","3  ","0145","F/A-18E/F (Fighter) Hornet","A","Weapon System Cost","3  ","Add","U",2012,"Base",NA,2242466,NA,28
"1397",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","3  ","0145","F/A-18E/F (Fighter) Hornet","B","Less: Advance Procurement (PY)","3  ","Add","U",2012,"Base",NA,-2282,NA,0
"1398",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","4  ","0145","F/A-18E/F (Fighter) Hornet","C","Advance Procurement (CY)","4  ","Add","U",2012,"Base",NA,63262,NA,0
"1399",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","5  ","0147","Joint Strike Fighter CV","A","Weapon System Cost","5  ","Add","U",2012,"Base",NA,1657381,NA,7
"1400",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","5  ","0147","Joint Strike Fighter CV","B","Less: Advance Procurement (PY)","5  ","Add","U",2012,"Base",NA,-209285,NA,0
"1401",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","6  ","0147","Joint Strike Fighter CV","C","Advance Procurement (CY)","6  ","Add","U",2012,"Base",NA,109066,NA,0
"1402",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","7  ","0152","JSF STOVL","A","Weapon System Cost","7  ","Add","U",2012,"Base",NA,1426616,NA,6
"1403",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","7  ","0152","JSF STOVL","B","Less: Advance Procurement (PY)","7  ","Add","U",2012,"Base",NA,-284683,NA,0
"1404",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","8  ","0152","JSF STOVL","C","Advance Procurement (CY)","8  ","Add","U",2012,"Base",NA,117229,NA,0
"1405",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","9  ","0164","V-22 (Medium Lift)","A","Weapon System Cost","9  ","Add","U",2012,"Base",NA,2342393,NA,30
"1406",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","9  ","0164","V-22 (Medium Lift)","B","Less: Advance Procurement (PY)","9  ","Add","U",2012,"Base",NA,-140276,NA,0
"1407",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","10 ","0164","V-22 (Medium Lift)","C","Advance Procurement (CY)","10 ","Add","U",2012,"Base",NA,63768,NA,0
"1408",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","11 ","0178","H-1 Upgrades (UH-1Y/AH-1Z)","A","Weapon System Cost","11 ","Add","U",2012,"Base",NA,710786,NA,25
"1409",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","11 ","0178","H-1 Upgrades (UH-1Y/AH-1Z)","B","Less: Advance Procurement (PY)","11 ","Add","U",2012,"Base",NA,-58225,NA,0
"1410",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","12 ","0178","H-1 Upgrades (UH-1Y/AH-1Z)","C","Advance Procurement (CY)","12 ","Add","U",2012,"Base",NA,56750,NA,0
"1411",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","13 ","0179","MH-60S (MYP)","A","Weapon System Cost","13 ","Add","U",2012,"Base",NA,467327,NA,18
"1412",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","13 ","0179","MH-60S (MYP)","B","Less: Advance Procurement (PY)","13 ","Add","U",2012,"Base",NA,-66706,NA,0
"1413",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","14 ","0179","MH-60S (MYP)","C","Advance Procurement (CY)","14 ","Add","U",2012,"Base",NA,74040,NA,0
"1414",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","15 ","0182","MH-60R (MYP)","A","Weapon System Cost","15 ","Add","U",2012,"Base",NA,903794,NA,24
"1415",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","15 ","0182","MH-60R (MYP)","B","Less: Advance Procurement (PY)","15 ","Add","U",2012,"Base",NA,-128269,NA,0
"1416",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","16 ","0182","MH-60R (MYP)","C","Advance Procurement (CY)","16 ","Add","U",2012,"Base",NA,209431,NA,0
"1417",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","17 ","0193","P-8A Poseidon","A","Weapon System Cost","17 ","Add","U",2012,"Base",NA,2175660,NA,11
"1418",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","17 ","0193","P-8A Poseidon","B","Less: Advance Procurement (PY)","17 ","Add","U",2012,"Base",NA,-166809,NA,0
"1419",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","18 ","0193","P-8A Poseidon","C","Advance Procurement (CY)","18 ","Add","U",2012,"Base",NA,244894,NA,0
"1420",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","19 ","0195","E-2D Adv Hawkeye","A","Weapon System Cost","19 ","Add","U",2012,"Base",NA,1004833,NA,5
"1421",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","19 ","0195","E-2D Adv Hawkeye","B","Less: Advance Procurement (PY)","19 ","Add","U",2012,"Base",NA,-117941,NA,0
"1422",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","20 ","0195","E-2D Adv Hawkeye","C","Advance Procurement (CY)","20 ","Add","U",2012,"Base",NA,157942,NA,0
"1423",2013,"1506N","Aircraft Procurement, Navy","NAVY","02","Airlift Aircraft","01","Airlift Aircraft","21 ","0246","C-40A","A","Weapon System Cost","21 ","Add","U",2012,"Base",NA,0,NA,0
"1424",2013,"1506N","Aircraft Procurement, Navy","NAVY","03","Trainer Aircraft","01","Trainer Aircraft","22 ","0339","JPATS","A","Weapon System Cost","22 ","Add","U",2012,"Base",NA,256906,NA,36
"1425",2013,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","23 ","0416","KC-130J","A","Weapon System Cost","23 ","Add","U",2012,"Base",NA,87288,NA,1
"1426",2013,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","23 ","0416","KC-130J","B","Less: Advance Procurement (PY)","23 ","Add","U",2012,"Base",NA,0,NA,0
"1427",2013,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","24 ","0416","KC-130J","C","Advance Procurement (CY)","24 ","Add","U",2012,"Base",NA,0,NA,0
"1428",2013,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","25 ","0442","RQ-4 UAV","C","Advance Procurement (CY)","25 ","Add","U",2012,"Base",NA,0,NA,0
"1429",2013,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","26 ","0443","MQ-8 UAV","A","Weapon System Cost","26 ","Add","U",2012,"Base",NA,191986,NA,12
"1430",2013,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","27 ","0444","STUASL0 UAV","A","Weapon System Cost","27 ","Add","U",2012,"Base",NA,0,NA,0
"1431",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","28 ","0511","EA-6 Series","A","Weapon System Cost","28 ","Add","U",2012,"Base",NA,27734,NA,0
"1432",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","29 ","0513","AEA Systems","A","Weapon System Cost","29 ","Add","U",2012,"Base",NA,31765,NA,0
"1433",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","30 ","0514","AV-8 Series","A","Weapon System Cost","30 ","Add","U",2012,"Base",NA,29162,NA,0
"1434",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","31 ","0522","Adversary","A","Weapon System Cost","31 ","Add","U",2012,"Base",NA,0,NA,0
"1435",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","32 ","0525","F-18 Series","A","Weapon System Cost","32 ","Add","U",2012,"Base",NA,425167,NA,0
"1436",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","33 ","0526","H-46 Series","A","Weapon System Cost","33 ","Add","U",2012,"Base",NA,24612,NA,0
"1437",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","34 ","0527","AH-1W Series","A","Weapon System Cost","34 ","Add","U",2012,"Base",NA,15828,NA,0
"1438",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","35 ","0528","H-53 Series","A","Weapon System Cost","35 ","Add","U",2012,"Base",NA,60320,NA,0
"1439",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","36 ","0530","SH-60 Series","A","Weapon System Cost","36 ","Add","U",2012,"Base",NA,83394,NA,0
"1440",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","37 ","0532","H-1 Series","A","Weapon System Cost","37 ","Add","U",2012,"Base",NA,8412,NA,0
"1441",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","38 ","0537","EP-3 Series","A","Weapon System Cost","38 ","Add","U",2012,"Base",NA,73681,NA,0
"1442",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","39 ","0538","P-3 Series","A","Weapon System Cost","39 ","Add","U",2012,"Base",NA,170466,NA,0
"1443",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","40 ","0544","E-2 Series","A","Weapon System Cost","40 ","Add","U",2012,"Base",NA,29215,NA,0
"1444",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","41 ","0549","Trainer A/C Series","A","Weapon System Cost","41 ","Add","U",2012,"Base",NA,18790,NA,0
"1445",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","42 ","0556","C-2A","A","Weapon System Cost","42 ","Add","U",2012,"Base",NA,16302,NA,0
"1446",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","43 ","0560","C-130 Series","A","Weapon System Cost","43 ","Add","U",2012,"Base",NA,27139,NA,0
"1447",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","44 ","0561","FEWSG","A","Weapon System Cost","44 ","Add","U",2012,"Base",NA,1773,NA,0
"1448",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","45 ","0562","Cargo/Transport A/C Series","A","Weapon System Cost","45 ","Add","U",2012,"Base",NA,16463,NA,0
"1449",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","46 ","0564","E-6 Series","A","Weapon System Cost","46 ","Add","U",2012,"Base",NA,148053,NA,0
"1450",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","47 ","0566","Executive Helicopters Series","A","Weapon System Cost","47 ","Add","U",2012,"Base",NA,77511,NA,0
"1451",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","48 ","0567","Special Project Aircraft","A","Weapon System Cost","48 ","Add","U",2012,"Base",NA,11048,NA,0
"1452",2013,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","49 ","0569","T-45 Series","A","Weapon System Cost","49 ","Add","U",2012,"Base",NA,45179,NA,0
