"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","LineNumber","SAG","SAG.Title","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype"
"1159",2011,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","100","100","131","Base Operations Support","U",2011,"OCO",NA,NA,NA,0
"1160",2011,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","110","110","132","Facilities Sustainment, Restoration, & Modernization","U",2011,"OCO",NA,NA,NA,0
"1161",2011,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","120","120","135","Additional Activities","U",2011,"OCO",NA,NA,NA,286950
"1162",2011,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","130","130","421","Servicewide Transportation","U",2011,"OCO",NA,NA,NA,0
"1163",2011,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","140","140","431","Administration","U",2011,"OCO",NA,NA,NA,0
"1164",2011,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","150","150","432","Servicewide Communications","U",2011,"OCO",NA,NA,NA,0
"1165",2011,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","160","160","433","Manpower Management","U",2011,"OCO",NA,NA,NA,0
"1166",2011,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","170","170","434","Recruiting And Advertising","U",2011,"OCO",NA,NA,NA,0
"1167",2011,"2081A","Operation & Maintenance, Army Res, RA","ARMY","01","Operating Forces","010","010","132","Facilities Sustainment, Restoration, & Modernization","U",2011,"OCO",NA,NA,NA,0
"1168",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","010","010","111","Maneuver Units","U",2011,"OCO",NA,NA,NA,0
"1169",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","020","020","112","Modular Support Brigades","U",2011,"OCO",NA,NA,NA,0
"1170",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","030","030","113","Echelons Above Brigade","U",2011,"OCO",NA,NA,NA,0
"1171",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","040","040","114","Theater Level Assets","U",2011,"OCO",NA,NA,NA,0
"1172",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","050","050","115","Land Forces Operations Support","U",2011,"OCO",NA,NA,NA,0
"1173",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","060","060","116","Aviation Assets","U",2011,"OCO",NA,NA,NA,0
"1174",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","070","070","121","Force Readiness Operations Support","U",2011,"OCO",NA,NA,NA,0
"1175",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","080","080","122","Land Forces Systems Readiness","U",2011,"OCO",NA,NA,NA,0
"1176",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","090","090","123","Land Forces Depot Maintenance","U",2011,"OCO",NA,NA,NA,0
"1177",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","100","100","131","Base Operations Support","U",2011,"OCO",NA,NA,NA,0
"1178",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","110","110","132","Facilities Sustainment, Restoration, & Modernization","U",2011,"OCO",NA,NA,NA,0
"1179",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","120","120","133","Management And Operational Hq","U",2011,"OCO",NA,NA,NA,0
"1180",2011,"2065A","Operation & Maintenance, ANG","ARMY","01","Operating Forces","130","130","135","Additional Activities","U",2011,"OCO",NA,NA,NA,544349
"1181",2011,"2065A","Operation & Maintenance, ANG","ARMY","04","Admin & Srvwd Activities","140","140","421","Servicewide Transportation","U",2011,"OCO",NA,NA,NA,0
"1182",2011,"2065A","Operation & Maintenance, ANG","ARMY","04","Admin & Srvwd Activities","150","150","431","Administration","U",2011,"OCO",NA,NA,NA,0
"1183",2011,"2065A","Operation & Maintenance, ANG","ARMY","04","Admin & Srvwd Activities","160","160","432","Servicewide Communications","U",2011,"OCO",NA,NA,NA,0
"1184",2011,"2065A","Operation & Maintenance, ANG","ARMY","04","Admin & Srvwd Activities","170","170","433","Manpower Management","U",2011,"OCO",NA,NA,NA,0
"1185",2011,"2065A","Operation & Maintenance, ANG","ARMY","04","Admin & Srvwd Activities","180","180","434","Recruiting And Advertising","U",2011,"OCO",NA,NA,NA,0
"1186",2011,"2066A","Operation & Maintenance, ANG, RA","ARMY","01","Operating Forces","010","010","132","Facilities Sustainment, Restoration, & Modernization","U",2011,"OCO",NA,NA,NA,0
"1187",2011,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","010","010","ES01","Infrastructure","U",2011,"OCO",NA,NA,NA,1790933
"1188",2011,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","020","020","ES02","Equipment And Transportation","U",2011,"OCO",NA,NA,NA,1846623
"1189",2011,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","030","030","ES03","Training And Operations","U",2011,"OCO",NA,NA,NA,836842
"1190",2011,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","040","040","ES04","Sustainment","U",2011,"OCO",NA,NA,NA,2992616
"1191",2011,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","060","060","ES05","Infrastructure","U",2011,"OCO",NA,NA,NA,1078413
"1192",2011,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","070","070","ES06","Equipment And Transportation","U",2011,"OCO",NA,NA,NA,917966
"1193",2011,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","080","080","ES07","Training And Operations","U",2011,"OCO",NA,NA,NA,990213
"1194",2011,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","090","090","ES08","Sustainment","U",2011,"OCO",NA,NA,NA,1098845
"1195",2011,"2091A","Afghanistan Security Forces Fund","ARMY","03","Associated Activities","110","110","ES10","Sustainment","U",2011,"OCO",NA,NA,NA,6037
"1196",2011,"2091A","Afghanistan Security Forces Fund","ARMY","03","Associated Activities","120","120","ES11","Training And Operations","U",2011,"OCO",NA,NA,NA,1530
"1197",2011,"2091A","Afghanistan Security Forces Fund","ARMY","03","Associated Activities","","","ES12","Infrastructure","U",2011,"OCO",NA,NA,NA,58265
"1198",2011,"2091A","Afghanistan Security Forces Fund","ARMY","03","Associated Activities","","","ES14","Coin Activities","U",2011,"OCO",NA,NA,NA,1000
"1199",2011,"2092A","Iraq Security Forces Fund","ARMY","01","Ministry of Defense","","","ES02","Equipment And Transportation","U",2011,"OCO",NA,NA,NA,1067706
"1200",2011,"2092A","Iraq Security Forces Fund","ARMY","01","Ministry of Defense","","","ES03","Training","U",2011,"OCO",NA,NA,NA,248075
"1201",2011,"2092A","Iraq Security Forces Fund","ARMY","01","Ministry of Defense","","","ES04","Sustainment","U",2011,"OCO",NA,NA,NA,341125
"1202",2011,"2092A","Iraq Security Forces Fund","ARMY","02","Ministry of Interior","","","ES06","Equipment And Transportation","U",2011,"OCO",NA,NA,NA,220469
"1203",2011,"2092A","Iraq Security Forces Fund","ARMY","02","Ministry of Interior","","","ES07","Training","U",2011,"OCO",NA,NA,NA,0
"1204",2011,"2092A","Iraq Security Forces Fund","ARMY","02","Ministry of Interior","","","ES08","Sustainment","U",2011,"OCO",NA,NA,NA,47625
"1205",2011,"2092A","Iraq Security Forces Fund","ARMY","03","Associated Activities","","","ES10","Quick Response Force","U",2011,"OCO",NA,NA,NA,75000
"1206",2011,"2095A","Pakistan Counterinsurgency Capability Fund","ARMY","01","Defense Security Forces","020","020","ES01","Infrastructure","U",2011,"OCO",NA,NA,NA,0
"1207",2011,"2095A","Pakistan Counterinsurgency Capability Fund","ARMY","01","Defense Security Forces","030","030","ES02","Equipment/Transportation","U",2011,"OCO",NA,NA,NA,0
"1208",2011,"2095A","Pakistan Counterinsurgency Capability Fund","ARMY","01","Defense Security Forces","040","040","ES03","Training And Operations","U",2011,"OCO",NA,NA,NA,0
"1209",2011,"2095A","Pakistan Counterinsurgency Capability Fund","ARMY","02","Frontier Corps","060","060","ES01","Infrastructure","U",2011,"OCO",NA,NA,NA,0
"1210",2011,"2095A","Pakistan Counterinsurgency Capability Fund","ARMY","02","Frontier Corps","070","070","ES02","Equipment/Transportation","U",2011,"OCO",NA,NA,NA,0
"1211",2011,"2095A","Pakistan Counterinsurgency Capability Fund","ARMY","02","Frontier Corps","080","080","ES03","Training And Operations","U",2011,"OCO",NA,NA,NA,0
"1212",2011,"2095A","Pakistan Counterinsurgency Capability Fund","ARMY","03","Related Activities","100","100","ES04","Humanitarian Assistance","U",2011,"OCO",NA,NA,NA,0
"1213",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","010","010","1A1A","Mission And Other Flight Operations","U",2011,"OCO",NA,NA,NA,1839918
"1214",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","020","020","1A2A","Fleet Air Training","U",2011,"OCO",NA,NA,NA,3453
"1215",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","030","030","1A3A","Aviation Technical Data & Engineering Services","U",2011,"OCO",NA,NA,NA,1400
"1216",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","040","040","1A4A","Air Operations And Safety Support","U",2011,"OCO",NA,NA,NA,26837
"1217",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","050","050","1A4N","Air Systems Support","U",2011,"OCO",NA,NA,NA,44567
"1218",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","060","060","1A5A","Aircraft Depot Maintenance","U",2011,"OCO",NA,NA,NA,233114
"1219",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","070","070","1A6A","Aircraft Depot Operations Support","U",2011,"OCO",NA,NA,NA,0
"1220",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","080","080","1B1B","Mission And Other Ship Operations","U",2011,"OCO",NA,NA,NA,1151465
"1221",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","090","090","1B2B","Ship Operations Support & Training","U",2011,"OCO",NA,NA,NA,27472
"1222",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","100","100","1B4B","Ship Depot Maintenance","U",2011,"OCO",NA,NA,NA,1266556
"1223",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","110","110","1B5B","Ship Depot Operations Support","U",2011,"OCO",NA,NA,NA,0
"1224",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","120","120","1C1C","Combat Communications","U",2011,"OCO",NA,NA,NA,38468
"1225",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","130","130","1C2C","Electronic Warfare","U",2011,"OCO",NA,NA,NA,0
"1226",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","140","140","1C3C","Space Systems And Surveillance","U",2011,"OCO",NA,NA,NA,0
"1227",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","150","150","1C4C","Warfare Tactics","U",2011,"OCO",NA,NA,NA,82801
"1228",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","160","160","1C5C","Operational Meteorology And Oceanography","U",2011,"OCO",NA,NA,NA,24855
"1229",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","170","170","1C6C","Combat Support Forces","U",2011,"OCO",NA,NA,NA,2737727
"1230",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","180","180","1C7C","Equipment Maintenance","U",2011,"OCO",NA,NA,NA,3677
"1231",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","190","190","1C8C","Depot Operations Support","U",2011,"OCO",NA,NA,NA,0
"1232",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","200","200","1CCH","Combatant Commanders Core Operations","U",2011,"OCO",NA,NA,NA,7000
"1233",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","210","210","1CCM","Combatant Commanders Direct Mission Support","U",2011,"OCO",NA,NA,NA,7455
"1234",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","220","220","1D1D","Cruise Missile","U",2011,"OCO",NA,NA,NA,0
"1235",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","230","230","1D2D","Fleet Ballistic Missile","U",2011,"OCO",NA,NA,NA,0
"1236",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","240","240","1D3D","In-Service Weapons Systems Support","U",2011,"OCO",NA,NA,NA,99118
"1237",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","250","250","1D4D","Weapons Maintenance","U",2011,"OCO",NA,NA,NA,82519
"1238",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","260","260","1D7D","Other Weapon Systems Support","U",2011,"OCO",NA,NA,NA,16938
"1239",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","270","270","BSIT","Enterprise Information","U",2011,"OCO",NA,NA,NA,10350
"1240",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","280","280","BSM1","Sustainment, Restoration And Modernization","U",2011,"OCO",NA,NA,NA,28250
"1241",2011,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","290","290","BSS1","Base Operating Support","U",2011,"OCO",NA,NA,NA,381749
"1242",2011,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","300","300","2A1F","Ship Prepositioning And Surge","U",2011,"OCO",NA,NA,NA,27300
"1243",2011,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","310","310","2B1G","Aircraft Activations/Inactivations","U",2011,"OCO",NA,NA,NA,0
"1244",2011,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","320","320","2B2G","Ship Activations/Inactivations","U",2011,"OCO",NA,NA,NA,0
"1245",2011,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","330","330","2C1H","Expeditionary Health Services Systems","U",2011,"OCO",NA,NA,NA,4400
"1246",2011,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","340","340","2C2H","Industrial Readiness","U",2011,"OCO",NA,NA,NA,0
"1247",2011,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","350","350","2C3H","Coast Guard Support","U",2011,"OCO",NA,NA,NA,254461
"1248",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","360","360","3A1J","Officer Acquisition","U",2011,"OCO",NA,NA,NA,0
"1249",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","370","370","3A2J","Recruit Training","U",2011,"OCO",NA,NA,NA,0
"1250",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","380","380","3A3J","Reserve Officers Training Corps","U",2011,"OCO",NA,NA,NA,0
"1251",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","390","390","3B1K","Specialized Skill Training","U",2011,"OCO",NA,NA,NA,81454
"1252",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","400","400","3B2K","Flight Training","U",2011,"OCO",NA,NA,NA,0
"1253",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","410","410","3B3K","Professional Development Education","U",2011,"OCO",NA,NA,NA,0
"1254",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","420","420","3B4K","Training Support","U",2011,"OCO",NA,NA,NA,5400
"1255",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","430","430","3C1L","Recruiting And Advertising","U",2011,"OCO",NA,NA,NA,0
"1256",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","440","440","3C3L","Off-Duty And Voluntary Education","U",2011,"OCO",NA,NA,NA,0
"1257",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","450","450","3C4L","Civilian Education And Training","U",2011,"OCO",NA,NA,NA,0
"1258",2011,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","460","460","3C5L","Junior ROTC","U",2011,"OCO",NA,NA,NA,0
"1259",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","470","470","4A1M","Administration","U",2011,"OCO",NA,NA,NA,4265
"1260",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","480","480","4A2M","External Relations","U",2011,"OCO",NA,NA,NA,467
"1261",2011,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","490","490","4A3M","Civilian Manpower And Personnel Management","U",2011,"OCO",NA,NA,NA,450
