"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"2579",2011,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","03","Support Equipment","24 ","3302","ASW Range Support","A","Weapon System Cost","24 ","Add","U",2010,"Total",NA,10013,10013,NA,NA,0,NA
"2580",2011,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","04","Destination Transportation","25 ","2410","First Destination Transportation","A","Weapon System Cost","25 ","Add","U",2010,"Total",NA,3423,3423,NA,NA,0,NA
"2581",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","01","Guns And Gun Mounts","26 ","4129","Small Arms And Weapons","A","Weapon System Cost","26 ","Add","U",2010,"Total",NA,12703,12703,NA,NA,0,NA
"2582",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","27 ","4205","CIWS Mods","A","Weapon System Cost","27 ","Add","U",2010,"Total",NA,158406,158406,NA,NA,0,NA
"2583",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","28 ","4206","Coast Guard Weapons","A","Weapon System Cost","28 ","Add","U",2010,"Total",NA,21092,21092,NA,NA,0,NA
"2584",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","29 ","4217","Gun Mount Mods","A","Weapon System Cost","29 ","Add","U",2010,"Total",NA,35651,35651,NA,NA,0,NA
"2585",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","30 ","4221","LCS Module Weapons","A","Weapon System Cost","30 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2586",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","31 ","4223","Cruiser Modernization Weapons","A","Weapon System Cost","31 ","Add","U",2010,"Total",NA,51069,51069,NA,NA,0,NA
"2587",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","32 ","4225","Airborne Mine Neutralization Systems","A","Weapon System Cost","32 ","Add","U",2010,"Total",NA,12271,12271,NA,NA,0,NA
"2588",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","04","Other","33 ","4227","Marine Corps Tactial Unmanned Aerial System","A","Weapon System Cost","33 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2589",2011,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","04","Other","34 ","4500","Cancelled Account Adjustments","A","Weapon System Cost","34 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2590",2011,"1507N","Weapons Procurement, Navy","NAVY","06","Spares and Repair Parts","01","Spares And Repair Parts","35 ","6120","Spares And Repair Parts","A","Weapon System Cost","35 ","Add","U",2010,"Total",NA,64996,64996,NA,NA,0,NA
"2591",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","1  ","0145","General Purpose Bombs","A","Weapon System Cost","1  ","Add","U",2010,"Total",NA,113502,113502,NA,NA,0,NA
"2592",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","2  ","0148","JDAM","A","Weapon System Cost","2  ","Add","U",2010,"Total",NA,1962,1962,NA,NA,0,NA
"2593",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","3  ","0151","Airborne Rockets, All Types","A","Weapon System Cost","3  ","Add","U",2010,"Total",NA,75034,75034,NA,NA,0,NA
"2594",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","4  ","0155","Machine Gun Ammunition","A","Weapon System Cost","4  ","Add","U",2010,"Total",NA,92395,92395,NA,NA,0,NA
"2595",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","5  ","0160","Practice Bombs","A","Weapon System Cost","5  ","Add","U",2010,"Total",NA,28016,28016,NA,NA,0,NA
"2596",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","6  ","0180","Cartridges & Cart Actuated Devices","A","Weapon System Cost","6  ","Add","U",2010,"Total",NA,47853,47853,NA,NA,0,NA
"2597",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","7  ","0182","Air Expendable Countermeasures","A","Weapon System Cost","7  ","Add","U",2010,"Total",NA,69605,69605,NA,NA,0,NA
"2598",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","8  ","0194","JATOS","A","Weapon System Cost","8  ","Add","U",2010,"Total",NA,3220,3220,NA,NA,0,NA
"2599",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","9  ","0250","5 Inch/54 Gun Ammunition","A","Weapon System Cost","9  ","Add","U",2010,"Total",NA,23364,23364,NA,NA,0,NA
"2600",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","10 ","0266","Intermediate Caliber Gun Ammunition","A","Weapon System Cost","10 ","Add","U",2010,"Total",NA,25894,25894,NA,NA,0,NA
"2601",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","11 ","0270","Other Ship Gun Ammunition","A","Weapon System Cost","11 ","Add","U",2010,"Total",NA,38660,38660,NA,NA,0,NA
"2602",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","12 ","0335","Small Arms & Landing Party Ammo","A","Weapon System Cost","12 ","Add","U",2010,"Total",NA,54627,54627,NA,NA,0,NA
"2603",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","13 ","0340","Pyrotechnic And Demolition","A","Weapon System Cost","13 ","Add","U",2010,"Total",NA,12032,12032,NA,NA,0,NA
"2604",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","14 ","0400","Ammunition Less Than $5 Million","A","Weapon System Cost","14 ","Add","U",2010,"Total",NA,3204,3204,NA,NA,0,NA
"2605",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","15 ","1000","Small Arms Ammunition","A","Weapon System Cost","15 ","Add","U",2010,"Total",NA,104443,104443,NA,NA,0,NA
"2606",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","16 ","1030","Linear Charges, All Types","A","Weapon System Cost","16 ","Add","U",2010,"Total",NA,29391,29391,NA,NA,0,NA
"2607",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","17 ","1050","40 Mm, All Types","A","Weapon System Cost","17 ","Add","U",2010,"Total",NA,161939,161939,NA,NA,0,NA
"2608",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","18 ","1083","60mm, All Types","A","Weapon System Cost","18 ","Add","U",2010,"Total",NA,65592,65592,NA,NA,0,NA
"2609",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","19 ","1091","81mm, All Types","A","Weapon System Cost","19 ","Add","U",2010,"Total",NA,158347,158347,NA,NA,0,NA
"2610",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","20 ","1121","120mm, All Types","A","Weapon System Cost","20 ","Add","U",2010,"Total",NA,91753,91753,NA,NA,0,NA
"2611",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","21 ","1388","Ctg 25mm, All Types","A","Weapon System Cost","21 ","Add","U",2010,"Total",NA,2815,2815,NA,NA,0,NA
"2612",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","22 ","1468","Grenades, All Types","A","Weapon System Cost","22 ","Add","U",2010,"Total",NA,16735,16735,NA,NA,0,NA
"2613",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","23 ","1471","Rockets, All Types","A","Weapon System Cost","23 ","Add","U",2010,"Total",NA,22022,22022,NA,NA,0,NA
"2614",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","24 ","1473","Artillery, All Types","A","Weapon System Cost","24 ","Add","U",2010,"Total",NA,139745,139745,NA,NA,0,NA
"2615",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","25 ","1500","Demolition Munitions, All Types","A","Weapon System Cost","25 ","Add","U",2010,"Total",NA,24081,24081,NA,NA,0,NA
"2616",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","26 ","1625","Fuze, All Types","A","Weapon System Cost","26 ","Add","U",2010,"Total",NA,51644,51644,NA,NA,0,NA
"2617",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","27 ","1628","Non Lethals","A","Weapon System Cost","27 ","Add","U",2010,"Total",NA,3025,3025,NA,NA,0,NA
"2618",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","28 ","1630","Ammo Modernization","A","Weapon System Cost","28 ","Add","U",2010,"Total",NA,8859,8859,NA,NA,0,NA
"2619",2011,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","29 ","1660","Items Less Than $5 Million","A","Weapon System Cost","29 ","Add","U",2010,"Total",NA,4379,4379,NA,NA,0,NA
"2620",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","1  ","2001","Carrier Replacement Program","L","Subsequent Full Funding (CY)","1  ","Add","U",2010,"Total",NA,736989,736989,NA,NA,0,NA
"2621",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","1  ","2001","Carrier Replacement Program","N","Completion of Prior Year Shipbuilding (CY)","1  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2622",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","2  ","2001","Carrier Replacement Program","C","Advance Procurement (CY)","2  ","Add","U",2010,"Total",NA,482938,482938,NA,NA,0,NA
"2623",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","A","Weapon System Cost","3  ","Add","U",2010,"Total",NA,2750502,2750502,NA,NA,1,NA
"2624",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)","3  ","Add","U",2010,"Total",NA,-792382,-792382,NA,NA,0,NA
"2625",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","N","Completion of Prior Year Shipbuilding (CY)","3  ","Add","U",2010,"Total",NA,45608,45608,NA,NA,0,NA
"2626",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","4  ","2013","Virginia Class Submarine","C","Advance Procurement (CY)","4  ","Add","U",2010,"Total",NA,1953681,1953681,NA,NA,0,NA
"2627",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","A","Weapon System Cost","5  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2628",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","B","Less: Advance Procurement (PY)","5  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2629",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","E","Less: Subsequent Full Funding (FY)","5  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2630",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","L","Subsequent Full Funding (CY)","5  ","Add","U",2010,"Total",NA,1558779,1558779,NA,NA,0,NA
"2631",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","6  ","2086","CVN Refueling Overhauls","C","Advance Procurement (CY)","6  ","Add","U",2010,"Total",NA,211167,211167,NA,NA,0,NA
"2632",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","7  ","2113","SSBN Ero","A","Weapon System Cost","7  ","Add","U",2010,"Total",NA,39742,39742,NA,NA,0,NA
"2633",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","7  ","2113","SSBN Ero","B","Less: Advance Procurement (PY)","7  ","Add","U",2010,"Total",NA,-39742,-39742,NA,NA,0,NA
"2634",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","7  ","2113","SSBN Ero","N","Completion of Prior Year Shipbuilding (CY)","7  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2635",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","8  ","2113","SSBN Ero","C","Advance Procurement (CY)","8  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2636",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","9  ","2119","DDG 1000","A","Weapon System Cost","9  ","Add","U",2010,"Total",NA,297715,297715,NA,NA,0,NA
"2637",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","9  ","2119","DDG 1000","B","Less: Advance Procurement (PY)","9  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2638",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","9  ","2119","DDG 1000","E","Less: Subsequent Full Funding (FY)","9  ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2639",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","9  ","2119","DDG 1000","L","Subsequent Full Funding (CY)","9  ","Add","U",2010,"Total",NA,1080817,1080817,NA,NA,0,NA
"2640",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","10 ","2122","DDG-51","A","Weapon System Cost","10 ","Add","U",2010,"Total",NA,2234369,2234369,NA,NA,1,NA
"2641",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","10 ","2122","DDG-51","B","Less: Advance Procurement (PY)","10 ","Add","U",2010,"Total",NA,-328000,-328000,NA,NA,0,NA
"2642",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","11 ","2122","DDG-51","C","Advance Procurement (CY)","11 ","Add","U",2010,"Total",NA,577210,577210,NA,NA,0,NA
"2643",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","12 ","2127","Littoral Combat Ship","A","Weapon System Cost","12 ","Add","U",2010,"Total",NA,1076669,1076669,NA,NA,2,NA
"2644",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","13 ","2127","Littoral Combat Ship","C","Advance Procurement (CY)","13 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2645",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","14 ","3036","LPD-17","A","Weapon System Cost","14 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2646",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","14 ","3036","LPD-17","B","Less: Advance Procurement (PY)","14 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2647",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","14 ","3036","LPD-17","E","Less: Subsequent Full Funding (FY)","14 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2648",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","14 ","3036","LPD-17","L","Subsequent Full Funding (CY)","14 ","Add","U",2010,"Total",NA,869394,869394,NA,NA,0,NA
"2649",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","14 ","3036","LPD-17","N","Completion of Prior Year Shipbuilding (CY)","14 ","Add","U",2010,"Total",NA,99342,99342,NA,NA,0,NA
"2650",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","15 ","3036","LPD-17","C","Advance Procurement (CY)","15 ","Add","U",2010,"Total",NA,183986,183986,NA,NA,0,NA
"2651",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","16 ","3041","Lha Replacement","A","Weapon System Cost","16 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2652",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","16 ","3041","Lha Replacement","B","Less: Advance Procurement (PY)","16 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2653",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","16 ","3041","Lha Replacement","E","Less: Subsequent Full Funding (FY)","16 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2654",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","16 ","3041","Lha Replacement","N","Completion of Prior Year Shipbuilding (CY)","16 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2655",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","17 ","3041","Lha Replacement","C","Advance Procurement (CY)","17 ","Add","U",2010,"Total",NA,169476,169476,NA,NA,0,NA
"2656",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","18 ","3043","Intratheater Connector","A","Weapon System Cost","18 ","Add","U",2010,"Total",NA,177407,177407,NA,NA,1,NA
"2657",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","19 ","5087","Oceanographic Ships","A","Weapon System Cost","19 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
"2658",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","20 ","5110","Outfitting","A","Weapon System Cost","20 ","Add","U",2010,"Total",NA,385706,385706,NA,NA,0,NA
"2659",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","21 ","5113","Service Craft","A","Weapon System Cost","21 ","Add","U",2010,"Total",NA,3683,3683,NA,NA,0,NA
"2660",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","22 ","5139","LCAC SLEP","A","Weapon System Cost","22 ","Add","U",2010,"Total",NA,63660,63660,NA,NA,3,NA
"2661",2011,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","23 ","5145","Cancelled Account Adjustments","A","Weapon System Cost","23 ","Add","U",2010,"Total",NA,0,0,NA,NA,0,NA
