"","SourceFiscalYear","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProjectTitle","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtype"
"1268",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","FL","FLORIDA","Airfield Operational Buildings","Hurlburt Field","SOF ADD/ALTER Operations Facility","U","2014","Total",31600,NA,NA
"1269",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","FL","FLORIDA","Small Craft Building","Key West","SOF Boat Docks","U","2014","Total",14400,NA,NA
"1270",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Ground Operational Buildings","Fort Campbell, Kentucky","SOF Group Special Troops Battalion","U","2014","Total",105368,NA,NA
"1271",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Support Facilities","Camp Lejeune, North Carolina","SOF Performance Resiliency Center","U","2014","Total",57600,NA,NA
"1272",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Camp Lejeune, North Carolina","SOF Sustainment Training Complex","U","2014","Total",115908,NA,NA
"1273",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Fort Bragg","SOF Upgrade Training Facility","U","2014","Total",58876,NA,NA
"1274",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Fort Bragg","SOF Engineer Training Facility","U","2014","Total",41676,NA,NA
"1275",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Ground Operational Buildings","Fort Bragg","SOF Civil Affairs Battalion Annex","U","2014","Total",150756,NA,NA
"1276",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Fort Bragg","SOF Language and Cultural Center","U","2014","Total",258424,NA,NA
"1277",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Fort Bragg","SOF Combat Medic Skills Sustain. Course Bldg","U","2014","Total",30400,NA,NA
"1278",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Training Support Facilities","Dam Neck","SOF Human Performance Center","U","2014","Total",44588,NA,NA
"1279",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Operational Support Buildings","Joint Expeditionary Base Little Creek - Story","SOF LOGSU Two Operations Facility","U","2014","Total",121616,NA,NA
"1280",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","JA","JAPAN","Ground Operational Buildings","Torri Commo Station","SOF Facility Augmentation","U","2014","Total",285804,NA,NA
"1281",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Operational Support Buildings","Raf Mildenhall","SOF Squadron Operations Facility","U","2014","Total",46608,NA,NA
"1282",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Aircraft Maintenance Facilities","Raf Mildenhall","SOF Hangar/AMU","U","2014","Total",97484,NA,NA
"1283",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Airfield Aprons","Raf Mildenhall","SOF Airfiled Pavements","U","2014","Total",96308,NA,NA
"1284",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Operational Support Buildings","Raf Mildenhall","SOF MRSP and Parts Storage","U","2014","Total",27188,NA,NA
"1285",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Dispensaries & Clinics","Fort Knox","Ambulatory Health Center","U","2014","Total",1060000,NA,NA
"1286",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Rdt&E Science Laborartories","Aberdeen Proving Ground","Public Health Command Lab Replacement","U","2014","Total",840000,NA,NA
"1287",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Util/Misc","Bethesda Naval Hospital","Mech & Electrical Improvements","U","2014","Total",187200,NA,NA
"1288",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Vehicle Facilities","Bethesda Naval Hospital","Parking Garage","U","2014","Total",80000,NA,NA
"1289",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Rdt&E Science Laborartories","Fort Detrick","USAMRIID Replacement Stage 1, Incr 8","U","2014","Total",39000,NA,NA
"1290",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Dispensaries & Clinics","Joint Base Andrews","Ambulatory Care Center Inc 2","U","2014","Total",228600,NA,NA
"1291",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Dispensaries & Clinics","Holloman AFB","Medical Clinic Replacement","U","2014","Total",240000,NA,NA
"1292",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","Medical Centers & Hospitals","Fort Bliss","Hospital Replacement Incr 5","U","2014","Total",756300,NA,NA
"1293",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","Medical Centers & Hospitals","Joint Base San Antonio","SAMMC Hyperbaric Facility Addition","U","2014","Total",50400,NA,NA
"1294",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","BI","BAHRAIN ISLAND","Dispensaries & Clinics","SW Asia","Medical/Dental Clinic Replacement","U","2014","Total",181600,NA,NA
"1295",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","GY","GERMANY","Medical Centers & Hospitals","Rhine Ordnance Barracks","Medical Center Replacement, Incr 3","U","2014","Total",454635,NA,NA
"1296",2014,"0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Other Operational","Pentagon","PFPA Support Operations Center","U","2014","Total",59200,NA,NA
"1297",2014,"0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Ground/Fencing","Pentagon","Boundary Channel Access Control Point","U","2014","Total",26800,NA,NA
"1298",2014,"0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Replace Tele. and Security Forces Facility","Pentagon","Army Navy Drive Tour Bus Drop Off","U","2014","Total",7400,NA,NA
