"SourceFiscalYear","AccountDSI","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","SAG","SAG.Title","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType","BudgetSubActivityTitle","BudgetLineItem","Var.16"
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","030","1A5A","Training Support","Y","U",2011,"Total",,0,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","040","BSM1","Sustainment, Restoration And Modernization","Y","U",2011,"Total",,38762,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","050","BSS1","Base Operating Support","Y","U",2011,"Total",,106038,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","060","4A2G","Special Support","Y","U",2011,"Total",,0,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","070","4A3G","Servicewide Transportation","Y","U",2011,"Total",,835,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","080","4A4G","Administration","Y","U",2011,"Total",,15871,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","090","4A6G","Recruiting And Advertising","Y","U",2011,"Total",,8884,,,,,,,,
2012,"1107","N","Operation & Maintenance, MC Reserve","NAVY","20","Undistributed","Undistributed","100","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Total",,-4575,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","010","011A","Primary Combat Forces","Y","U",2011,"Total",,6157762,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","020","011C","Combat Enhancement Forces","Y","U",2011,"Total",,4950037,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","030","011D","Air Operations Training (OJT, Maintain Skills)","Y","U",2011,"Total",,1687550,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","040","011G","Mission Support Operations","Y","U",2011,"Total",,0,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","050","011M","Depot Maintenance","Y","U",2011,"Total",,2487104,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","060","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Total",,2260697,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","070","011Z","Base Support","Y","U",2011,"Total",,4868055,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","080","012A","Global C3I And Early Warning","Y","U",2011,"Total",,1639875,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","090","012C","Other Combat Ops Spt Programs","Y","U",2011,"Total",,1433185,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","100","012F","Tactical Intel And Other Special Activities","Y","U",2011,"Total",,595028,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","110","013A","Launch Facilities","Y","U",2011,"Total",,371330,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","120","013C","Space Control Systems","Y","U",2011,"Total",,845113,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","130","015A","Combatant Commanders Direct Mission Support","Y","U",2011,"Total",,925615,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","140","015B","Combatant Commanders Core Operations","Y","U",2011,"Total",,233021,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","150","021A","Airlift Operations","Y","U",2011,"Total",,7379463,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","160","021D","Mobilization Preparedness","Y","U",2011,"Total",,399041,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","170","021M","Depot Maintenance","Y","U",2011,"Total",,357309,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","180","021R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Total",,368591,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","190","021Z","Base Support","Y","U",2011,"Total",,740648,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","200","031A","Officer Acquisition","Y","U",2011,"Total",,114403,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","210","031B","Recruit Training","Y","U",2011,"Total",,28195,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","220","031D","Reserve Officers Training Corps (ROTC)","Y","U",2011,"Total",,90453,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","230","031R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Total",,413518,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","240","031Z","Base Support","Y","U",2011,"Total",,908411,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","250","032A","Specialized Skill Training","Y","U",2011,"Total",,555958,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","260","032B","Flight Training","Y","U",2011,"Total",,1033093,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","270","032C","Professional Development Education","Y","U",2011,"Total",,223053,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","280","032D","Training Support","Y","U",2011,"Total",,128604,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skills And Advanced Training","290","032M","Depot Maintenance","Y","U",2011,"Total",,619,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","300","033A","Recruiting And Advertising","Y","U",2011,"Total",,150222,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","310","033B","Examining","Y","U",2011,"Total",,409,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","320","033C","Off-Duty And Voluntary Education","Y","U",2011,"Total",,172643,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","330","033D","Civilian Education And Training","Y","U",2011,"Total",,208872,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting And Other Training & Education","340","033E","Junior ROTC","Y","U",2011,"Total",,77692,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","350","041A","Logistics Operations","Y","U",2011,"Total",,1402501,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","360","041B","Technical Support Activities","Y","U",2011,"Total",,949018,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","370","041M","Depot Maintenance","Y","U",2011,"Total",,7365,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","380","041R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Total",,378849,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","390","041Z","Base Support","Y","U",2011,"Total",,1395215,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","400","042A","Administration","Y","U",2011,"Total",,662706,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","410","042B","Servicewide Communications","Y","U",2011,"Total",,940528,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","420","042G","Other Servicewide Activities","Y","U",2011,"Total",,1265959,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","430","042I","Civil Air Patrol","Y","U",2011,"Total",,22848,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","440","042N","Judgment Fund Reimbursement","Y","U",2011,"Total",,0,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Support To Other Nations","460","044A","International Support","Y","U",2011,"Total",,36206,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","","04","Admin & Srvwd Activities","","","9999","Classified Programs","Y","U",2011,"Total",,1465031,,,,,,,,
2012,"3400","F","Operation & Maintenance, Air Force","AF","20","Undistributed","Undistributed","470","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Total",,-4629982,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","010","011A","Primary Combat Forces","Y","U",2011,"Total",,2275407,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","020","011G","Mission Support Operations","Y","U",2011,"Total",,111742,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","030","011M","Depot Maintenance","Y","U",2011,"Total",,532611,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","040","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Total",,88822,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","Air Operations","050","011Z","Base Support","Y","U",2011,"Total",,290668,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","060","042A","Administration","Y","U",2011,"Total",,80526,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","070","042J","Recruiting And Advertising","Y","U",2011,"Total",,24353,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","080","042K","Military Manpower And Pers Mgmt (Arpc)","Y","U",2011,"Total",,19716,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","090","042L","Other Pers Support (Disability Comp)","Y","U",2011,"Total",,6071,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","Servicewide Activities","100","042M","Audiovisual","Y","U",2011,"Total",,726,,,,,,,,
2012,"3740","F","Operation & Maintenance, AF Reserve","AF","20","Undistributed","Undistributed","110","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Total",,-64091,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","010","011F","Aircraft Operations","Y","U",2011,"Total",,3672348,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","020","011G","Mission Support Operations","Y","U",2011,"Total",,820737,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","030","011M","Depot Maintenance","Y","U",2011,"Total",,738906,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","040","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2011,"Total",,315210,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","01","Operating Forces","Air Operations","050","011Z","Base Support","Y","U",2011,"Total",,668176,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","04","Admin & Srvwd Activities","Servicewide Activities","060","042A","Administration","Y","U",2011,"Total",,41930,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","04","Admin & Srvwd Activities","Servicewide Activities","070","042J","Recruiting And Advertising","Y","U",2011,"Total",,34659,,,,,,,,
2012,"3840","F","Operation & Maintenance, ANG","AF","20","Undistributed","Undistributed","080","CR11","Adj to Match Continuing Resolution","Y","U",2011,"Total",,58542,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","SOCOM","01","Operating Forces","Defensewide Activities","020","","Special Operations Command","Y","U",2011,"Total",,6956356,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","TJS","01","Operating Forces","Defensewide Activities","010","","Joint Chiefs Of Staff","Y","U",2011,"Total",,441440,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DAU","03","Training and Recruiting","Defensewide Activities","030","","Defense Acquisition University","Y","U",2011,"Total",,145896,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","NDU","03","Training and Recruiting","Recruiting And Other Training & Education","040","","National Defense University","Y","U",2011,"Total",,97633,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","BTA","04","Admin & Srvwd Activities","Defensewide Activities","070","","Defense Business Transformation Agency","Y","U",2011,"Total",,143441,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","CMP","04","Admin & Srvwd Activities","Defensewide Activities","050","","Civil Military Programs","Y","U",2011,"Total",,156043,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DCAA","04","Admin & Srvwd Activities","Defensewide Activities","080","","Defense Contract Audit Agency","Y","U",2011,"Total",,513143,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DCMA","04","Admin & Srvwd Activities","Defensewide Activities","090","","Defense Contract Management Agency","Y","U",2011,"Total",,1187711,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DFAS","04","Admin & Srvwd Activities","Defensewide Activities","100","","Defense Finance And Accounting Service","Y","U",2011,"Total",,1593,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DHRA","04","Admin & Srvwd Activities","Defensewide Activities","110","","Defense Human Resources Activity","Y","U",2011,"Total",,824153,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DISA","04","Admin & Srvwd Activities","Defensewide Activities","120","","Defense Information Systems Agency","Y","U",2011,"Total",,1520766,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DLA","04","Admin & Srvwd Activities","Defensewide Activities","150","","Defense Logistics Agency","Y","U",2011,"Total",,448043,,,,,,,,
2012,"0100","D","Operation & Maintenance, Defense-Wide","DLSA","04","Admin & Srvwd Activities","Defensewide Activities","140","","Defense Legal Services Agency","Y","U",2011,"Total",,162873,,,,,,,,
