"","ContractingCustomer","ContractingSubCustomer","Contracting.Agency.ID","MajorCommandCode","MajorCommandName","ContractingOfficeID","ContractingOfficeCode","ContractingOfficeName","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"184","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","AC45",NA,NA,0.0568401795688917,0,2000,2002,NA,NA,0
"185","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","CA03",NA,NA,0.893043879135485,0,2000,2002,NA,NA,0
"186","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","CA15",NA,NA,0.127727599251398,0,2000,2002,NA,NA,0
"187","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA3010",NA,NA,0.186583618747961,0,2000,2016,NA,NA,0
"188","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA3030",NA,NA,0.0570907188457252,8.6058600063397e-05,2000,2016,2016,2016,0.00150740088412533
"189","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","FA8620",NA,NA,8.428745961246,0.101918359563054,2000,2016,2015,2016,0.0120917583744554
"190","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","GE300",NA,NA,0,0,2000,2000,NA,NA,0
"191","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","GF20",NA,NA,0.0538231851414192,0,2000,2001,NA,NA,0
"192","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","GF500",NA,NA,0,0,2000,2000,NA,NA,0
"193","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","GF600",NA,NA,0,0,2000,2000,NA,NA,0
"194","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","GX01",NA,NA,0.409047135350465,0,2000,2004,NA,NA,0
"195","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","JA11",NA,NA,0.233487175338421,0,2000,2002,NA,NA,0
"196","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","JA25",NA,NA,0.108980145881558,0,2000,2002,NA,NA,0
"197","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","LA01",NA,NA,0.733212263404134,1.03399579117183e-05,2000,2003,2003,2003,1.41022708263393e-05
"198","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","MA08",NA,NA,0.0550805477802039,0,2000,2004,NA,NA,0
"199","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","MA26",NA,NA,0.0246358272636769,7.46932709647752e-05,2000,2004,2003,2003,0.00303189619594805
"200","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","VE000",NA,NA,0.0789693152953108,0,2000,2016,NA,NA,0
"201","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","WQ000",NA,NA,0.0262053941873841,1.75861179523907e-05,2000,2016,2004,2004,0.000671087709142612
"202","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","XJ000",NA,NA,0.120165975049296,3.60230869370517e-06,2000,2016,2013,2013,2.997777609034e-05
"203","GSA","GSA","Uncategorized","Uncategorized","Uncategorized","YT000",NA,NA,1.96805819743926,2.50435763819043e-05,2000,2016,2005,2016,1.2725018200422e-05
"204","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00100",NA,NA,17.1484948757646,0.0137300403550707,2000,2016,2012,2015,0.000800655710867949
"205","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00242",NA,NA,0.322253469314796,7.12454399735388e-05,2000,2016,2010,2016,0.000221085098401042
"206","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00249",NA,NA,0.143741333452605,2.38938628807905e-05,2000,2016,2011,2015,0.000166228198298083
"207","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00258",NA,NA,0.0904412982807078,0,2000,2016,2014,2014,0
"208","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00260",NA,NA,0.589025997493061,0,2000,2016,NA,NA,0
"209","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00265",NA,NA,0.418723197210933,0.000145602409095587,2000,2016,2011,2014,0.000347729502605606
"210","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00269",NA,NA,1.59802008200721,0.0030692031199484,2000,2016,2008,2016,0.00192062862945583
"211","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00275",NA,NA,2.9459574277622,0.000527597629511776,2000,2016,2011,2015,0.000179092075309638
"212","HHS","HHS","Uncategorized","Uncategorized","Uncategorized","00292",NA,NA,7.09228777079502,0.00335538326507052,2000,2016,2009,2016,0.000473103090780874
"213","NASA","NASA","Uncategorized","Uncategorized","Uncategorized","ARC00",NA,NA,8.80330441884774,0.00539380859260456,2000,2016,2006,2015,0.000612702723429226
"214","NASA","NASA","Uncategorized","Uncategorized","Uncategorized","KSC00",NA,NA,22.5427488250608,0.00147365499641219,2000,2016,2012,2015,6.53715750394171e-05
"215","NASA","NASA","Uncategorized","Uncategorized","Uncategorized","MSFC0",NA,NA,32.3863337870579,0.000454927196684565,2000,2016,2009,2016,1.40468877914907e-05
"216","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","00261",NA,NA,0.0186986509574886,0,2000,2005,NA,NA,0
"217","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","00295",NA,NA,0.0107129634357542,0,2000,2006,NA,NA,0
"218","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","00325",NA,NA,0.00219959817475843,0,2000,2002,NA,NA,0
"219","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","003J1",NA,NA,0.0178583620196783,0,2000,2005,NA,NA,0
"220","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","003R6",NA,NA,0.0221723489625752,0,2000,2006,NA,NA,0
"221","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","004H1",NA,NA,0.0457304149901765,0,2000,2005,NA,NA,0
"222","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","031ME",NA,NA,0.158237595612079,0,2000,2002,NA,NA,0
"223","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0343",NA,NA,0.141085958824802,9.26307949809902e-06,2000,2016,2013,2013,6.56555732069818e-05
"224","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","03615",NA,NA,0.0233520732577441,0,2000,2002,NA,NA,0
"225","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","0398",NA,NA,0.0447901642485306,0,2000,2015,NA,NA,0
"226","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","04568",NA,NA,0.0243744956895841,0,2000,2002,NA,NA,0
"227","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","04604",NA,NA,0.000215019592757961,0,2000,2002,NA,NA,0
"228","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","04R3",NA,NA,0.0627449884545022,-2.32579109056139e-05,2000,2016,2012,2014,-0.000370673602442029
"229","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","05G2",NA,NA,0.0735451805290447,-5.60879540279306e-05,2000,2016,2010,2011,-0.000762632624251702
"230","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","06395",NA,NA,0.145511075281554,0,2000,2002,NA,NA,0
"231","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","063A9",NA,NA,0.0177174392286298,0,2000,2002,NA,NA,0
"232","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","07442",NA,NA,0.0104970651311115,0,2000,2002,NA,NA,0
"233","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","07MN1",NA,NA,0.0064828540997177,0,2000,2002,NA,NA,0
"234","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","082X9",NA,NA,0.119229499441285,0,2000,2005,NA,NA,0
"235","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","083D5",NA,NA,0.0143421416477806,0,2000,2002,NA,NA,0
"236","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","091W8",NA,NA,0.00471553590314773,0,2000,2002,NA,NA,0
"237","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","09A13",NA,NA,0.0365163190331133,0,2000,2002,NA,NA,0
"238","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","09A23",NA,NA,0.0101171549178477,0,2000,2002,NA,NA,0
"239","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","09A40",NA,NA,0.0131291575702117,0,2000,2005,NA,NA,0
"240","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","09JC2",NA,NA,0.000353435779036601,0,2000,2001,NA,NA,0
"241","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","3151",NA,NA,1.4271353661042,0.00394813195163092,2000,2016,2007,2015,0.0027664733461189
"242","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","32KW",NA,NA,0.673519182573371,0.000294680479163675,2000,2016,2008,2015,0.000437523513491872
"243","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","3K06",NA,NA,0.621808359528343,5.4057008358364e-05,2000,2012,2008,2012,8.69351586063713e-05
"244","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","447U",NA,NA,0.360926116897609,7.6092338914276e-05,2000,2016,2009,2013,0.000210825250243286
"245","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","51A8",NA,NA,0.0106897391956957,0,2000,2015,NA,NA,0
"246","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","569R",NA,NA,0.0975328210613911,0.000471968054147173,2000,2016,2012,2013,0.00483906903349076
"247","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","6740",NA,NA,0.0124581842832012,0,2000,2015,NA,NA,0
"248","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","7217",NA,NA,0.331343526963789,0.000120260706700812,2000,2016,2004,2011,0.000362948713085785
"249","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","82FT",NA,NA,0.115408214660307,4.29396901533287e-05,2000,2016,2011,2014,0.000372067883380032
"250","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","84N8",NA,NA,0.266768635307695,9.46555846984634e-05,2000,2016,2012,2014,0.000354822764637553
"251","Other Agencies","Agriculture","Uncategorized","Uncategorized","Uncategorized","91U9",NA,NA,0.0309323326346427,0,2000,2014,NA,NA,0
"252","Other Agencies","All other Customers","Uncategorized","Uncategorized","Uncategorized","00101",NA,NA,0.0157215908372118,0,2000,2010,NA,NA,0
"253","Other Agencies","All other Customers","Uncategorized","Uncategorized","Uncategorized","00160",NA,NA,0.0310116184848432,0,2000,2010,NA,NA,0
"254","Other Agencies","All other Customers","Uncategorized","Uncategorized","Uncategorized","00180",NA,NA,0.0233013000064775,0,2000,2013,NA,NA,0
"255","Other Agencies","All other Customers","Uncategorized","Uncategorized","Uncategorized","ABX01",NA,NA,0.000455490199760124,0,2000,2004,NA,NA,0
"256","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00037",NA,NA,0.00235571148244405,0,2000,2012,NA,NA,0
"257","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00038",NA,NA,0.0137715905219169,0,2000,2014,2011,2011,0
"258","Other Agencies","BROADCASTING BOARD OF GOVERNORS","Uncategorized","Uncategorized","Uncategorized","00050",NA,NA,1.60329150510524,0.00477144477409519,2000,2016,2006,2016,0.00297603072111456
"259","Other Agencies","Commerce","Uncategorized","Uncategorized","Uncategorized","000TA",NA,NA,0.00253857967269116,0,2000,2000,NA,NA,0
"260","Other Agencies","COMMISSION ON CIVIL RIGHTS","Uncategorized","Uncategorized","Uncategorized","00001",NA,NA,0.00591715826989099,0,2000,2007,NA,NA,0
"261","Other Agencies","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","Uncategorized","Uncategorized","Uncategorized","",NA,NA,4.09779472848616e-05,0,2000,2000,NA,NA,0
"262","Other Agencies","EPA","Uncategorized","Uncategorized","Uncategorized","DCO00",NA,NA,2.82803749590685,0.00387804306638955,2000,2016,2006,2014,0.00137128417568806
"263","Other Agencies","HUD","Uncategorized","Uncategorized","Uncategorized","DU207",NA,NA,0.000148372418625035,0,2000,2002,NA,NA,0
"264","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00002",NA,NA,2.96609721362704,0.00226255003941919,2000,2016,2010,2015,0.00076280373718853
"265","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00012",NA,NA,0.157794364964834,0,2000,2016,NA,NA,0
"266","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00040",NA,NA,0.806428582583888,0,2000,2016,2011,2011,0
"267","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","00074",NA,NA,0.00111726867844956,0,2000,2006,NA,NA,0
"268","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","15200",NA,NA,0.00878523364899844,0,2000,2003,NA,NA,0
"269","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","97000",NA,NA,0.195785794786508,0,2000,2016,NA,NA,0
"270","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","BC662",NA,NA,0.30582548603328,0,2000,2009,2009,2009,0
"271","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","CA050",NA,NA,0.00179929764821114,0,2000,2003,NA,NA,0
"272","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","CO600",NA,NA,0.00496391650437039,0,2000,2006,NA,NA,0
"273","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","FC220",NA,NA,0.0181053319185471,0,2000,2005,NA,NA,0
"274","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","NM090",NA,NA,0.00446252013348794,0,2000,2015,NA,NA,0
"275","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","NM910",NA,NA,0.0151738828953367,0,2000,2005,NA,NA,0
"276","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","NV050",NA,NA,0.0138598327298746,0,2000,2016,NA,NA,0
"277","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","OR010",NA,NA,0.017200238902775,2.3848545897945e-05,2000,2016,2006,2011,0.00138652410776094
"278","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","OR952",NA,NA,0.737706828782556,0.00032000142267247,2000,2016,2011,2015,0.000433778582747528
"279","Other Agencies","Interior","Uncategorized","Uncategorized","Uncategorized","WY010",NA,NA,0.0137256314026636,2.60296826743525e-05,2000,2016,2011,2012,0.00189642879884573
"280","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","10607",NA,NA,0.0454033527100111,0,2000,2008,NA,NA,0
"281","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","11301",NA,NA,0.0716163949648634,4.06150789215586e-05,2000,2016,2010,2016,0.000567119846530745
"282","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","11704",NA,NA,0.103435431660605,2.40927109868206e-05,2000,2016,2010,2016,0.000232925126332669
"283","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","20302",NA,NA,0.120856162175325,3.13135390136781e-05,2000,2016,2011,2013,0.000259097578890944
"284","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","20704",NA,NA,0.214572526911877,1.52274826119613e-05,2000,2016,2011,2016,7.09665996440219e-05
"285","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","20903",NA,NA,0.068063268615559,8.85746249027344e-05,2000,2016,2013,2016,0.00130135720344301
"286","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","21105",NA,NA,0.00144160133608658,0,2000,2015,NA,NA,0
"287","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","NA01",NA,NA,0.131685937680388,0.000684965648646516,2000,2002,2002,2002,0.00520150944521486
"288","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","QA02",NA,NA,3.9089727437561,0,2000,2002,NA,NA,0
"289","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","QA14",NA,NA,0.149318226072526,0,2000,2002,NA,NA,0
"290","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","QA26",NA,NA,0.0851214238596677,0,2000,2002,NA,NA,0
"291","Defense","Air Force","Uncategorized","Uncategorized","Uncategorized","RB030",NA,NA,0,0,2000,2000,NA,NA,0
"292","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GD10",NA,NA,0.0460808803071303,0.0132308895138175,2000,2004,2004,2004,0.287123193516124
"293","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GD150",NA,NA,0.00485021309704774,0,2000,2001,NA,NA,0
"294","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GE20",NA,NA,1.25154582177606,0,2000,2004,NA,NA,0
"295","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GE40",NA,NA,1.80740662519202,0,2000,2004,NA,NA,0
"296","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GJ00",NA,NA,2.07390046589918,0,2000,2004,NA,NA,0
"297","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GJ20",NA,NA,1.10910870624028,0,2000,2004,NA,NA,0
"298","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GJ600",NA,NA,0.0191417582178843,0,2000,2002,NA,NA,0
"299","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GM12",NA,NA,4.09271348970359,0,2000,2004,NA,NA,0
"300","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GQ01",NA,NA,0.0133491622158151,0,2000,2003,NA,NA,0
"301","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GQ02",NA,NA,0.257444216732221,0,2000,2004,NA,NA,0
"302","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GR03",NA,NA,0.475717485577339,0,2000,2004,NA,NA,0
"303","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GR06",NA,NA,0.334598030772175,0,2000,2004,NA,NA,0
"304","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GR13",NA,NA,0.435598513054715,0,2000,2004,NA,NA,0
"305","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GS03",NA,NA,1.03986880816514,0,2000,2004,NA,NA,0
"306","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GU22",NA,NA,1.38017861059429,0,2000,2004,NA,NA,0
"307","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GU23",NA,NA,0.000519630612575797,0,2000,2000,NA,NA,0
"308","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GV490",NA,NA,0.0889544203766297,0,2000,2003,NA,NA,0
"309","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GV58",NA,NA,4.55439216226428,0,2000,2004,NA,NA,0
"310","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GV63",NA,NA,0.946693853668735,0,2000,2004,NA,NA,0
"311","Defense","Air Force","5700","AFMC","U.S. AIR FORCE MATERIAL COMMAND","GY03",NA,NA,0.0651550482568399,0,2000,2004,NA,NA,0
"312","Defense","Air Force","5700","AFSPC","U.S. AIR FORCE SPACE COMMAND","GZ02",NA,NA,0.0547108607323166,0,2000,2002,NA,NA,0
"313","Defense","Air Force","5700","USAFE","U.S. AIR FORCES IN EUROPE AND AIR FORCES IN AFRICA","DA17",NA,NA,1.54321062723689,0.00267289076286792,2000,2004,2001,2003,0.00173203237179212
"314","Defense","Air Force","5700","AMC (AIR FORCE)","U.S. AIR FORCE AIR MOBILITY COMMAND","QA080",NA,NA,0,0,2000,2002,NA,NA,0
"315","Defense","Army","Uncategorized","Uncategorized","Uncategorized","AB150",NA,NA,0,0,2000,2001,NA,NA,0
"316","Defense","Army","Uncategorized","Uncategorized","Uncategorized","AH230",NA,NA,0,0,2000,2001,NA,NA,0
"317","Defense","Army","Uncategorized","Uncategorized","Uncategorized","CA17",NA,NA,1.38720200693506e-05,0,2000,2000,NA,NA,0
"318","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","21454",NA,NA,0.0642342455279812,7.6877658434077e-05,2000,2016,2010,2015,0.00119683290123783
"319","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","31402",NA,NA,0.0782975110173976,7.13861988533732e-05,2000,2016,2010,2014,0.000911730116650979
"320","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","40105",NA,NA,0.0293292760690662,5.07504722393564e-05,2000,2016,2011,2014,0.00173036907286243
"321","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","51904",NA,NA,0.0871903067047436,0,2000,2013,NA,NA,0
"322","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","60902",NA,NA,0.0484122259378646,7.40736734351166e-06,2000,2016,2010,2016,0.000153006130166763
"323","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","61503",NA,NA,0.182833943174574,1.34182566031127e-05,2000,2016,2013,2014,7.33904020781341e-05
"324","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","61704",NA,NA,0.175289123266655,0.000473386212592642,2000,2016,2010,2015,0.00270060231787749
"325","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","80121",NA,NA,0.0120642358523634,0,2000,2016,NA,NA,0
"326","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","COLFL",NA,NA,0.933952999416458,3.46759356002522e-05,2000,2016,2005,2012,3.71281377348946e-05
"327","Other Agencies","Justice","Uncategorized","Uncategorized","Uncategorized","COWDC",NA,NA,2.28601915623062,0,2000,2003,NA,NA,0
