"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"2247",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","110","110","0604","R&D Demonstration/Validation","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2248",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","120","120","0605","R&D Engineering Development","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2249",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","130","130","0606","R&D Management and Support","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2250",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","140","140","0607","R&D Capabilities Enhancement","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2251",2014,"0130D","Defense Health Program","DHP","02","RDT&E","Defensewide Activities","150","150","4GTR","Defense Health Program","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2252",2014,"0130D","Defense Health Program","DHP","03","Procurement","Defensewide Activities","160","160","4GTR","Defense Health Program","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2253",2014,"0130D","Defense Health Program","DHP","03","Procurement","Defensewide Activities","170","170","7720","PROC Initial Outfitting","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2254",2014,"0130D","Defense Health Program","DHP","03","Procurement","Defensewide Activities","180","180","7721","PROC Replacement & Modernization","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2255",2014,"0130D","Defense Health Program","DHP","03","Procurement","Defensewide Activities","190","190","7740","PROC IEHR","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2256",2014,"0130D","Defense Health Program","DHP","20","Undistributed","Undistributed","200","200","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2257",2014,"0819D","Overseas Humanitarian, Disaster, and Civic Aid","DSCA","01","Humanitarian Assistance","Defensewide Activities","010","010","4GTD","Overseas Humanitarian, Disaster and Civic Aid","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2258",2014,"0819D","Overseas Humanitarian, Disaster, and Civic Aid","DSCA","20","Undistributed","Undistributed","020","020","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2259",2014,"0134D","Cooperative Threat Reduction Account","DTRA","01","Fsu Threat Reduction","Defensewide Activities","010","010","1PL3","Former Soviet Union (FSU) Threat Reduction","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2260",2014,"0134D","Cooperative Threat Reduction Account","DTRA","20","Undistributed","Undistributed","020","020","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2261",2014,"0462D","Military Intelligence Program Transfer Fund","NGA","20","Undistributed","Undistributed","010","010","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2262",2014,"0111D","DoD Acquisition Workforce Development Fund","DAU","01","Acquisition Workforce Development","Acq Workforce Dev Fd","010","010","012","Acq Workforce Dev Fd","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2263",2014,"0111D","DoD Acquisition Workforce Development Fund","DAU","20","Undistributed","Undistributed","020","020","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2264",2014,"0105D","Drug Interdiction & Ctr-Drug Activities, Def","DEPS","01","Drug Interdiction And Counter Drug Activities","Defensewide Activities","010","010","2FU1","Drug Interdiction and Counter-Drug Activities, Defense","Y","Y","U",2014,"OCO",NA,NA,NA,NA,376305
"2265",2014,"0105D","Drug Interdiction & Ctr-Drug Activities, Def","DEPS","02","Drug Demand Reduction Program","Drug Intrdct & Cntr-Drg Act, Def","020","020","ES01","Drug Demand Reduction Program","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2266",2014,"0105D","Drug Interdiction & Ctr-Drug Activities, Def","DEPSDDR","02","Drug Demand Reduction Program","Drug Intrdct & Cntr-Drg Act, Def","030","030","ES01","Drug Demand Reduction Program","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2267",2014,"0105D","Drug Interdiction & Ctr-Drug Activities, Def","DEPS","20","Undistributed","Undistributed","040","040","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2268",2014,"0810A","Environmental Restoration, Army","ARMY","01","Department Of The Army","Defense Environmental Restoration Fund","050","050","493","Environmental Restoration, Army","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2269",2014,"0810A","Environmental Restoration, Army","ARMY","20","Environmental Restoration, Army","Undistributed","060","060","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2270",2014,"0810N","Environmental Restoration, Navy","NAVY","02","Department Of The Navy","Administration","070","070","044G","Environmental Restoration, Navy","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2271",2014,"0810N","Environmental Restoration, Navy","NAVY","20","Environmental Restoration, Navy","Undistributed","080","080","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2272",2014,"0810F","Environmental Restoration, Air Force","AF","03","Department Of The Air Force","Administration","090","090","042G","Environmental Restoration, Air Force","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2273",2014,"0810F","Environmental Restoration, Air Force","AF","20","Environmental Restoration, Air Force","Undistributed","100","100","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2274",2014,"0810D","Environmental Restoration, Defense","DEFW","04","Defense-Wide","Administration","110","110","045G","Environmental Restoration, Defense","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2275",2014,"0810D","Environmental Restoration, Defense","DEFW","20","Environmental Restoration, Defense","Undistributed","120","120","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2276",2014,"0811D","Environmental Restoration Formerly Used Sites","DEFW","05","Defense-Wide","Administration","130","130","047G","Environmental Restoration Formerly Used Sites","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2277",2014,"0811D","Environmental Restoration Formerly Used Sites","DEFW","20","Undistributed","Undistributed","140","140","CR","Adj to Match Continuing Resolution","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2278",2014,"0118D","Overseas Contingency Operations Transfer Fund","DEFR","01","Overseas Contingency Operations Transfer Fund","Administration","150","150","052","Overseas Contingency Operations Transfer Fund","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2279",2014,"0118D","Overseas Contingency Operations Transfer Fund",NA,"01","Overseas Contingency Operations Transfer Fund",NA,NA,NA,"9999","Classified Programs","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2280",2014,"0838D","Support for International Sporting Competitions , Defense","DEFW","01","Operations Support","Administration","160","160","054","Support of International Sporting Competitions, Defense","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2281",2014,"0833D","Emergency Response Fund, Defense","DEFW","10","Airport Security","Administration","170","170","4GTF","Emergency Response Fund, Defense","Y","Y","U",2014,"OCO",NA,NA,NA,NA,0
"2282",2014,"5286A","National Science Center, Army","ARMY","10","Concept Obligations","National Science Center, Army","180","180","110","National Science Center, Army","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2283",2014,"5286A","National Science Center, Army","ARMY","20","Undistributed","Undistributed","190","190","CR","Adj to Match Continuing Resolution","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2284",2014,"5188D","Disposal of DoD Real Property","AF","10","Concept Obligations","Disposal of DoD Real Property","200","200","110","Disposal of DoD Real Property","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2285",2014,"5188D","Disposal of DoD Real Property","ARMY","10","Concept Obligations","Disposal of DoD Real Property","210","210","110","Disposal of DoD Real Property","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2286",2014,"5188D","Disposal of DoD Real Property","NAVY","10","Concept Obligations","Disposal of DoD Real Property","220","220","110","Disposal of DoD Real Property","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2287",2014,"5188D","Disposal of DoD Real Property","AF","20","Undistributed","Undistributed","230","230","CR","Adj to Match Continuing Resolution","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2288",2014,"5188D","Disposal of DoD Real Property","ARMY","20","Undistributed","Undistributed","240","240","CR","Adj to Match Continuing Resolution","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2289",2014,"5188D","Disposal of DoD Real Property","NAVY","20","Undistributed","Undistributed","250","250","CR","Adj to Match Continuing Resolution","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2290",2014,"5189D","Lease of DoD Real Property","AF","10","Concept Obligations","Lease of DoD Real Property","260","260","110","Lease of DoD Real Property","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2291",2014,"5189D","Lease of DoD Real Property","ARMY","10","Concept Obligations","Lease of DoD Real Property","270","270","110","Lease of DoD Real Property","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2292",2014,"5189D","Lease of DoD Real Property","NAVY","10","Concept Obligations","Lease of DoD Real Property","280","280","110","Lease of DoD Real Property","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2293",2014,"5189D","Lease of DoD Real Property","AF","20","Undistributed","Undistributed","290","290","CR","Adj to Match Continuing Resolution","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2294",2014,"5189D","Lease of DoD Real Property","ARMY","20","Undistributed","Undistributed","300","300","CR","Adj to Match Continuing Resolution","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2295",2014,"5189D","Lease of DoD Real Property","NAVY","20","Undistributed","Undistributed","310","310","CR","Adj to Match Continuing Resolution","N","N","U",2014,"OCO",NA,NA,NA,NA,0
"2296",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"OCO",NA,NA,NA,NA,NA
"2297",2014,"*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"OCO",NA,NA,NA,NA,NA
"2298",2014,"   by appropriation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,"OCO",NA,NA,NA,NA,NA
"2299",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","010","010","111","Maneuver Units","Y","Y","U",2014,"Total",NA,NA,NA,1105685,NA
"2300",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","020","020","112","Modular Support Brigades","Y","Y","U",2014,"Total",NA,NA,NA,80890,NA
"2301",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","030","030","113","Echelons Above Brigade","Y","Y","U",2014,"Total",NA,NA,NA,674028,NA
"2302",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","Y","U",2014,"Total",NA,NA,NA,4812204,NA
"2303",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","Y","U",2014,"Total",NA,NA,NA,1983051,NA
"2304",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","Y","U",2014,"Total",NA,NA,NA,1761750,NA
"2305",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","Y","U",2014,"Total",NA,NA,NA,4908808,NA
"2306",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","Y","U",2014,"Total",NA,NA,NA,1109477,NA
"2307",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","Y","U",2014,"Total",NA,NA,NA,1782719,NA
"2308",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","Y","U",2014,"Total",NA,NA,NA,7984368,NA
"2309",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Total",NA,NA,NA,2754712,NA
"2310",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management and Operational Hq's","Y","Y","U",2014,"Total",NA,NA,NA,425271,NA
"2311",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","130","130","134","Combatant Commanders Core Operations","Y","Y","U",2014,"Total",NA,NA,NA,185064,NA
"2312",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","140","140","135","Additional Activities","Y","Y","U",2014,"Total",NA,NA,NA,11519498,NA
"2313",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","150","150","136","Commanders Emergency Response Program","Y","Y","U",2014,"Total",NA,NA,NA,60000,NA
"2314",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","160","160","137","RESET","Y","Y","U",2014,"Total",NA,NA,NA,2240358,NA
"2315",2014,"2020A","Operation & Maintenance, Army","ARMY","01","Operating Forces","Land Forces Readiness Support","170","170","138","Combatant Commanders Ancillary Missions","Y","Y","U",2014,"Total",NA,NA,NA,463270,NA
"2316",2014,"2020A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","180","180","211","Strategic Mobility","Y","Y","U",2014,"Total",NA,NA,NA,360240,NA
"2317",2014,"2020A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","190","190","212","Army Prepositioning Stocks","Y","Y","U",2014,"Total",NA,NA,NA,192105,NA
"2318",2014,"2020A","Operation & Maintenance, Army","ARMY","02","Mobilization","Mobility Operations","200","200","213","Industrial Preparedness","Y","Y","U",2014,"Total",NA,NA,NA,7101,NA
"2319",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","210","210","311","Officer Acquisition","Y","Y","U",2014,"Total",NA,NA,NA,115992,NA
"2320",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","220","220","312","Recruit Training","Y","Y","U",2014,"Total",NA,NA,NA,52323,NA
"2321",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","230","230","313","One Station Unit Training","Y","Y","U",2014,"Total",NA,NA,NA,43589,NA
"2322",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Accession Training","240","240","314","Senior Reserve Officers Training Corps","Y","Y","U",2014,"Total",NA,NA,NA,453745,NA
"2323",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","250","250","321","Specialized Skill Training","Y","Y","U",2014,"Total",NA,NA,NA,1034495,NA
"2324",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","260","260","322","Flight Training","Y","Y","U",2014,"Total",NA,NA,NA,1016876,NA
"2325",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","270","270","323","Professional Development Education","Y","Y","U",2014,"Total",NA,NA,NA,186565,NA
"2326",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Basic Skills and Advanced Training","280","280","324","Training Support","Y","Y","U",2014,"Total",NA,NA,NA,652514,NA
"2327",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","290","290","331","Recruiting and Advertising","Y","Y","U",2014,"Total",NA,NA,NA,485500,NA
"2328",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","300","300","332","Examining","Y","Y","U",2014,"Total",NA,NA,NA,170912,NA
"2329",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","310","310","333","Off-Duty and Voluntary Education","Y","Y","U",2014,"Total",NA,NA,NA,251523,NA
"2330",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","320","320","334","Civilian Education and Training","Y","Y","U",2014,"Total",NA,NA,NA,184422,NA
"2331",2014,"2020A","Operation & Maintenance, Army","ARMY","03","Training and Recruiting","Recruiting and Other Training & Education","330","330","335","Junior ROTC","Y","Y","U",2014,"Total",NA,NA,NA,181105,NA
