"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"427",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","21  ","0603444F","Maui Space Surveillance System (MSSS)","21  ","Y","Y","U",2012,"Total",13313,NA,NA,NA,NA
"428",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","22  ","0603456F","Human Effectiveness Advanced Technology Development","22  ","Y","Y","U",2012,"Total",24082,NA,NA,NA,NA
"429",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","23  ","0603601F","Conventional Weapons Technology","23  ","Y","Y","U",2012,"Total",44057,NA,NA,NA,NA
"430",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","24  ","0603605F","Advanced Weapons Technology","24  ","Y","Y","U",2012,"Total",45823,NA,NA,NA,NA
"431",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","25  ","0603680F","Manufacturing Technology Program","25  ","Y","Y","U",2012,"Total",39165,NA,NA,NA,NA
"432",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","26  ","0603788F","Battlespace Knowledge Development and Demonstration","26  ","Y","Y","U",2012,"Total",36944,NA,NA,NA,NA
"433",2014,"3600F","Research, Development, Test & Eval, AF","AF","03","Advanced Technology Development","27  ","0603924F","High Energy Laser Advanced Technology Program","27  ","Y","Y","U",2012,"Total",1088,NA,NA,NA,NA
"434",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","28  ","0603260F","Intelligence Advanced Development","28  ","Y","Y","U",2012,"Total",4013,NA,NA,NA,NA
"435",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","29  ","0603287F","Physical Security Equipment","29  ","Y","Y","U",2012,"Total",476,NA,NA,NA,NA
"436",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","30  ","0603430F","Advanced EHF MILSATCOM (SPACE)","30  ","Y","Y","U",2012,"Total",385013,NA,NA,NA,NA
"437",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","31  ","0603432F","Polar MILSATCOM (SPACE)","31  ","Y","Y","U",2012,"Total",103098,NA,NA,NA,NA
"438",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","32  ","0603438F","Space Control Technology","32  ","Y","Y","U",2012,"Total",43553,NA,NA,NA,NA
"439",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","33  ","0603742F","Combat Identification Technology","33  ","Y","Y","U",2012,"Total",37039,NA,NA,NA,NA
"440",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","34  ","0603790F","NATO Research and Development","34  ","Y","Y","U",2012,"Total",4424,NA,NA,NA,NA
"441",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","35  ","0603791F","International Space Cooperative R&D","35  ","Y","Y","U",2012,"Total",615,NA,NA,NA,NA
"442",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","36  ","0603830F","Space Protection Program (SPP)","36  ","Y","Y","U",2012,"Total",7074,NA,NA,NA,NA
"443",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","37  ","0603850F","Integrated Broadcast Service - Dem/Val","37  ","Y","Y","U",2012,"Total",19442,NA,NA,NA,NA
"444",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","38  ","0603851F","Intercontinental Ballistic Missile - Dem/Val","38  ","Y","Y","U",2012,"Total",71824,NA,NA,NA,NA
"445",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","39  ","0603854F","Wideband Global SATCOM RDT&E (Space)","39  ","Y","Y","U",2012,"Total",12077,NA,NA,NA,NA
"446",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","40  ","0603859F","Pollution Prevention - Dem/Val","40  ","Y","Y","U",2012,"Total",2300,NA,NA,NA,NA
"447",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","41  ","0603860F","Joint Precision Approach and Landing Systems - Dem/Val","41  ","Y","Y","U",2012,"Total",7076,NA,NA,NA,NA
"448",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","42  ","0604015F","Long Range Strike","42  ","Y","Y","U",2012,"Total",289573,NA,NA,NA,NA
"449",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","43  ","0604283F","Battle Mgmt Com & Ctrl Sensor Development","43  ","Y","Y","U",2012,"Total",30362,NA,NA,NA,NA
"450",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","44  ","0604317F","Technology Transfer","44  ","Y","Y","U",2012,"Total",2474,NA,NA,NA,NA
"451",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","45  ","0604327F","Hard and Deeply Buried Target Defeat System (HDBTDS) Program","45  ","Y","Y","U",2012,"Total",120838,NA,NA,NA,NA
"452",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","46  ","0604330F","Joint Dual Role Air Dominance Missile","46  ","Y","Y","U",2012,"Total",28871,NA,NA,NA,NA
"453",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","47  ","0604337F","Requirements Analysis and Maturation","47  ","Y","Y","U",2012,"Total",22794,NA,NA,NA,NA
"454",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","48  ","0604422F","Weather System Follow-on","48  ","Y","Y","U",2012,"Total",123681,NA,NA,NA,NA
"455",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","49  ","0604458F","Air & Space Ops Center","49  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"456",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","50  ","0604618F","Joint Direct Attack Munition","50  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"457",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","51  ","0604635F","Ground Attack Weapons Fuze Development","51  ","Y","Y","U",2012,"Total",23729,NA,NA,NA,NA
"458",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","52  ","0604857F","Operationally Responsive Space","52  ","Y","Y","U",2012,"Total",108014,NA,NA,NA,NA
"459",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","53  ","0604858F","Tech Transition Program","53  ","Y","Y","U",2012,"Total",2683,NA,NA,NA,NA
"460",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","54  ","0105921F","Service Support to STRATCOM - Space Activities","54  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"461",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","55  ","0207455F","Three Dimensional Long-Range Radar (3DELRR)","55  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"462",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","56  ","0305164F","NAVSTAR Global Positioning System (User Equipment) (SPACE)","56  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"463",2014,"3600F","Research, Development, Test & Eval, AF","AF","04","Advanced Component Development & Prototypes","57  ","0305178F","National Polar-Orbiting Operational Environmental Satellite System (NPOESS)","57  ","Y","Y","U",2012,"Total",43000,NA,NA,NA,NA
"464",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","58  ","0603260F","Intelligence Advanced Development","58  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"465",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","59  ","0603840F","Global Broadcast Service (GBS)","59  ","Y","Y","U",2012,"Total",5631,NA,NA,NA,NA
"466",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","60  ","0604222F","Nuclear Weapons Support","60  ","Y","Y","U",2012,"Total",22170,NA,NA,NA,NA
"467",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","61  ","0604233F","Specialized Undergraduate Flight Training","61  ","Y","Y","U",2012,"Total",19725,NA,NA,NA,NA
"468",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","62  ","0604270F","Electronic Warfare Development","62  ","Y","Y","U",2012,"Total",16397,NA,NA,NA,NA
"469",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","63  ","0604280F","Joint Tactical Radio","63  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"470",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","64  ","0604281F","Tactical Data Networks Enterprise","64  ","Y","Y","U",2012,"Total",45104,NA,NA,NA,NA
"471",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","65  ","0604287F","Physical Security Equipment","65  ","Y","Y","U",2012,"Total",51,NA,NA,NA,NA
"472",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","66  ","0604329F","Small Diameter Bomb (SDB)  - EMD","66  ","Y","Y","U",2012,"Total",133902,NA,NA,NA,NA
"473",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","67  ","0604421F","Counterspace Systems","67  ","Y","Y","U",2012,"Total",28946,NA,NA,NA,NA
"474",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","68  ","0604425F","Space Situation Awareness Systems","68  ","Y","Y","U",2012,"Total",216212,NA,NA,NA,NA
"475",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","69  ","0604429F","Airborne Electronic Attack","69  ","Y","Y","U",2012,"Total",31821,NA,NA,NA,NA
"476",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","70  ","0604441F","Space Based Infrared System (SBIRS) High EMD","70  ","Y","Y","U",2012,"Total",621629,NA,NA,NA,NA
"477",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","71  ","0604602F","Armament/Ordnance Development","71  ","Y","Y","U",2012,"Total",7755,NA,NA,NA,NA
"478",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","72  ","0604604F","Submunitions","72  ","Y","Y","U",2012,"Total",2427,NA,NA,NA,NA
"479",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","73  ","0604617F","Agile Combat Support","73  ","Y","Y","U",2012,"Total",7649,NA,NA,NA,NA
"480",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","74  ","0604706F","Life Support Systems","74  ","Y","Y","U",2012,"Total",8017,NA,NA,NA,NA
"481",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","75  ","0604735F","Combat Training Ranges","75  ","Y","Y","U",2012,"Total",7869,NA,NA,NA,NA
"482",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","76  ","0604740F","Integrated Command & Control Applications (IC2A)","76  ","Y","Y","U",2012,"Total",10,NA,NA,NA,NA
"483",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","77  ","0604750F","Intelligence Equipment","77  ","Y","Y","U",2012,"Total",995,NA,NA,NA,NA
"484",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","78  ","0604800F","F-35 - EMD","78  ","Y","Y","U",2012,"Total",1366147,NA,NA,NA,NA
"485",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","79  ","0604851F","Intercontinental Ballistic Missile - EMD","79  ","Y","Y","U",2012,"Total",129728,NA,NA,NA,NA
"486",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","80  ","0604853F","Evolved Expendable Launch Vehicle Program (SPACE) - EMD","80  ","Y","Y","U",2012,"Total",14081,NA,NA,NA,NA
"487",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","81  ","0604932F","Long Range Standoff Weapon","81  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"488",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","82  ","0604933F","ICBM Fuze Modernization","82  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"489",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","83  ","0605213F","F-22 Modernization Increment 3.2B","83  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"490",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","84  ","0605221F","KC-46","84  ","Y","Y","U",2012,"Total",818947,NA,NA,NA,NA
"491",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","85  ","0605229F","CSAR HH-60 Recapitalization","85  ","Y","Y","U",2012,"Total",11113,NA,NA,NA,NA
"492",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","86  ","0605278F","HC/MC-130 Recap RDT&E","86  ","Y","Y","U",2012,"Total",21554,NA,NA,NA,NA
"493",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","87  ","0605431F","Advanced EHF MILSATCOM (SPACE)","87  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"494",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","88  ","0605432F","Polar MILSATCOM (SPACE)","88  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"495",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","89  ","0605433F","Wideband Global SATCOM (SPACE)","89  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"496",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","90  ","0605931F","B-2 Defensive Management System","90  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"497",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","91  ","0101125F","Nuclear Weapons Modernization","91  ","Y","Y","U",2012,"Total",91269,NA,NA,NA,NA
"498",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","92  ","0207100F","Light Attack Armed Reconnaissance (LAAR) Squadrons","92  ","Y","Y","U",2012,"Total",11021,NA,NA,NA,NA
"499",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","93  ","0207604F","Readiness Training Ranges, Operations and Maintenance","93  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"500",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","94  ","0207701F","Full Combat Mission Training","94  ","Y","Y","U",2012,"Total",28917,NA,NA,NA,NA
"501",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","95  ","0305230F","MC-12","95  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"502",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","96  ","0401138F","C-27J Airlift Squadrons","96  ","Y","Y","U",2012,"Total",24491,NA,NA,NA,NA
"503",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","97  ","0401318F","CV-22","97  ","Y","Y","U",2012,"Total",12836,NA,NA,NA,NA
"504",2014,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","98  ","0401845F","Airborne Senior Leader C3 (SLC3S)","98  ","Y","Y","U",2012,"Total",0,NA,NA,NA,NA
"505",2014,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","99  ","0604256F","Threat Simulator Development","99  ","Y","Y","U",2012,"Total",26473,NA,NA,NA,NA
