"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"1592",2012,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","32 ","4223","Cruiser Modernization Weapons","A","Weapon System Cost","32 ","Add","U",2011,"Base",NA,NA,104656,NA,NA,0
"1593",2012,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification Of Guns And Gun Mounts","33 ","4225","Airborne Mine Neutralization Systems","A","Weapon System Cost","33 ","Add","U",2011,"Base",NA,NA,45928,NA,NA,0
"1594",2012,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","04","Other","34 ","4500","Cancelled Account Adjustments","A","Weapon System Cost","34 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1595",2012,"1507N","Weapons Procurement, Navy","NAVY","06","Spares and Repair Parts","01","Spares And Repair Parts","35 ","6120","Spares And Repair Parts","A","Weapon System Cost","35 ","Add","U",2011,"Base",NA,NA,117393,NA,NA,0
"1596",2012,"1507N","Weapons Procurement, Navy","NAVY","20","Undistributed","99","Undistributed","36 ","FY2011CR","Adj to Match Continuing Resolution","A","Weapon System Cost","36 ","Add","U",2011,"Base",NA,NA,-12578,NA,NA,0
"1597",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","1  ","0145","General Purpose Bombs","A","Weapon System Cost","1  ","Add","U",2011,"Base",NA,NA,158118,NA,NA,0
"1598",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","2  ","0148","JDAM","A","Weapon System Cost","2  ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1599",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","3  ","0151","Airborne Rockets, All Types","A","Weapon System Cost","3  ","Add","U",2011,"Base",NA,NA,76504,NA,NA,0
"1600",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","4  ","0155","Machine Gun Ammunition","A","Weapon System Cost","4  ","Add","U",2011,"Base",NA,NA,41497,NA,NA,0
"1601",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","5  ","0160","Practice Bombs","A","Weapon System Cost","5  ","Add","U",2011,"Base",NA,NA,66517,NA,NA,0
"1602",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","6  ","0180","Cartridges & Cart Actuated Devices","A","Weapon System Cost","6  ","Add","U",2011,"Base",NA,NA,106034,NA,NA,0
"1603",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","7  ","0182","Air Expendable Countermeasures","A","Weapon System Cost","7  ","Add","U",2011,"Base",NA,NA,117808,NA,NA,0
"1604",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","8  ","0194","JATOS","A","Weapon System Cost","8  ","Add","U",2011,"Base",NA,NA,5669,NA,NA,0
"1605",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","9  ","0250","5 Inch/54 Gun Ammunition","A","Weapon System Cost","9  ","Add","U",2011,"Base",NA,NA,68149,NA,NA,0
"1606",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","10 ","0266","Intermediate Caliber Gun Ammunition","A","Weapon System Cost","10 ","Add","U",2011,"Base",NA,NA,73566,NA,NA,0
"1607",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","11 ","0270","Other Ship Gun Ammunition","A","Weapon System Cost","11 ","Add","U",2011,"Base",NA,NA,71671,NA,NA,0
"1608",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","12 ","0335","Small Arms & Landing Party Ammo","A","Weapon System Cost","12 ","Add","U",2011,"Base",NA,NA,91265,NA,NA,0
"1609",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","13 ","0340","Pyrotechnic And Demolition","A","Weapon System Cost","13 ","Add","U",2011,"Base",NA,NA,22346,NA,NA,0
"1610",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","01","Proc Ammo, Navy","01","Navy Ammunition","14 ","0400","Ammunition Less Than $5 Million","A","Weapon System Cost","14 ","Add","U",2011,"Base",NA,NA,8111,NA,NA,0
"1611",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","15 ","1000","Small Arms Ammunition","A","Weapon System Cost","15 ","Add","U",2011,"Base",NA,NA,128108,NA,NA,0
"1612",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","16 ","1030","Linear Charges, All Types","A","Weapon System Cost","16 ","Add","U",2011,"Base",NA,NA,30287,NA,NA,0
"1613",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","17 ","1050","40 Mm, All Types","A","Weapon System Cost","17 ","Add","U",2011,"Base",NA,NA,124148,NA,NA,0
"1614",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","18 ","1083","60mm, All Types","A","Weapon System Cost","18 ","Add","U",2011,"Base",NA,NA,35321,NA,NA,0
"1615",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","19 ","1091","81mm, All Types","A","Weapon System Cost","19 ","Add","U",2011,"Base",NA,NA,81112,NA,NA,0
"1616",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","20 ","1121","120mm, All Types","A","Weapon System Cost","20 ","Add","U",2011,"Base",NA,NA,12760,NA,NA,0
"1617",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","21 ","1388","Ctg 25mm, All Types","A","Weapon System Cost","21 ","Add","U",2011,"Base",NA,NA,5803,NA,NA,0
"1618",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","22 ","1468","Grenades, All Types","A","Weapon System Cost","22 ","Add","U",2011,"Base",NA,NA,18371,NA,NA,0
"1619",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","23 ","1471","Rockets, All Types","A","Weapon System Cost","23 ","Add","U",2011,"Base",NA,NA,27651,NA,NA,0
"1620",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","24 ","1473","Artillery, All Types","A","Weapon System Cost","24 ","Add","U",2011,"Base",NA,NA,139141,NA,NA,0
"1621",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","25 ","1500","Demolition Munitions, All Types","A","Weapon System Cost","25 ","Add","U",2011,"Base",NA,NA,38457,NA,NA,0
"1622",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","26 ","1625","Fuze, All Types","A","Weapon System Cost","26 ","Add","U",2011,"Base",NA,NA,35627,NA,NA,0
"1623",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","27 ","1628","Non Lethals","A","Weapon System Cost","27 ","Add","U",2011,"Base",NA,NA,5945,NA,NA,0
"1624",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","28 ","1630","Ammo Modernization","A","Weapon System Cost","28 ","Add","U",2011,"Base",NA,NA,17752,NA,NA,0
"1625",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","29 ","1660","Items Less Than $5 Million","A","Weapon System Cost","29 ","Add","U",2011,"Base",NA,NA,8434,NA,NA,0
"1626",2012,"1508N","Procurement of Ammo, Navy & MC","NAVY","20","Undistributed","99","Undistributed","30 ","FY2011CR","Adj to Match Continuing Resolution","A","Weapon System Cost","30 ","Add","U",2011,"Base",NA,NA,-19810,NA,NA,0
"1627",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","1  ","2001","Carrier Replacement Program","A","Weapon System Cost","1  ","Add","U",2011,"Base",NA,NA,-316462,NA,NA,0
"1628",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","1  ","2001","Carrier Replacement Program","L","Subsequent Full Funding (CY)","1  ","Add","U",2011,"Base",NA,NA,3462512,NA,NA,0
"1629",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","2  ","2001","Carrier Replacement Program","C","Advance Procurement (CY)","2  ","Add","U",2011,"Base",NA,NA,1816626,NA,NA,0
"1630",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","A","Weapon System Cost","3  ","Add","U",2011,"Base",NA,NA,10073527,NA,NA,2
"1631",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)","3  ","Add","U",2011,"Base",NA,NA,-3805988,NA,NA,0
"1632",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","N","Completion of Prior Year Shipbuilding (CY)","3  ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1633",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","4  ","2013","Virginia Class Submarine","C","Advance Procurement (CY)","4  ","Add","U",2011,"Base",NA,NA,3382472,NA,NA,0
"1634",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","A","Weapon System Cost","5  ","Add","U",2011,"Base",NA,NA,-199480,NA,NA,0
"1635",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","L","Subsequent Full Funding (CY)","5  ","Add","U",2011,"Base",NA,NA,2511598,NA,NA,0
"1636",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","6  ","2086","CVN Refueling Overhauls","C","Advance Procurement (CY)","6  ","Add","U",2011,"Base",NA,NA,816074,NA,NA,0
"1637",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","7  ","2113","SSBN Ero","A","Weapon System Cost","7  ","Add","U",2011,"Base",NA,NA,10442,NA,NA,0
"1638",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","7  ","2113","SSBN Ero","B","Less: Advance Procurement (PY)","7  ","Add","U",2011,"Base",NA,NA,-10442,NA,NA,0
"1639",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","8  ","2119","DDG 1000","A","Weapon System Cost","8  ","Add","U",2011,"Base",NA,NA,350287,NA,NA,0
"1640",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","8  ","2119","DDG 1000","L","Subsequent Full Funding (CY)","8  ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1641",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","9  ","2122","DDG-51","A","Weapon System Cost","9  ","Add","U",2011,"Base",NA,NA,6642702,NA,NA,2
"1642",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","9  ","2122","DDG-51","B","Less: Advance Procurement (PY)","9  ","Add","U",2011,"Base",NA,NA,-1154420,NA,NA,0
"1643",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","10 ","2122","DDG-51","C","Advance Procurement (CY)","10 ","Add","U",2011,"Base",NA,NA,95968,NA,NA,0
"1644",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","11 ","2127","Littoral Combat Ship","A","Weapon System Cost","11 ","Add","U",2011,"Base",NA,NA,2281012,NA,NA,2
"1645",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","11 ","2127","Littoral Combat Ship","B","Less: Advance Procurement (PY)","11 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1646",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","12 ","2127","Littoral Combat Ship","C","Advance Procurement (CY)","12 ","Add","U",2011,"Base",NA,NA,556702,NA,NA,0
"1647",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","13 ","3036","LPD-17","A","Weapon System Cost","13 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1648",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","13 ","3036","LPD-17","B","Less: Advance Procurement (PY)","13 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1649",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","13 ","3036","LPD-17","L","Subsequent Full Funding (CY)","13 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1650",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","13 ","3036","LPD-17","N","Completion of Prior Year Shipbuilding (CY)","13 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1651",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","14 ","3036","LPD-17","C","Advance Procurement (CY)","14 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1652",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","15 ","3041","LHA Replacement","A","Weapon System Cost","15 ","Add","U",2011,"Base",NA,NA,6517208,NA,NA,1
"1653",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","15 ","3041","LHA Replacement","B","Less: Advance Procurement (PY)","15 ","Add","U",2011,"Base",NA,NA,-694486,NA,NA,0
"1654",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","15 ","3041","LHA Replacement","E","Less: Subsequent Full Funding (FY)","15 ","Add","U",2011,"Base",NA,NA,-4037382,NA,NA,0
"1655",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","15 ","3041","LHA Replacement","L","Subsequent Full Funding (CY)","15 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1656",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","16 ","3041","LHA Replacement","C","Advance Procurement (CY)","16 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1657",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","17 ","3043","Joint High Speed Vessel","A","Weapon System Cost","17 ","Add","U",2011,"Base",NA,NA,339741,NA,NA,1
"1658",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","18 ","5087","Oceanographic Ships","A","Weapon System Cost","18 ","Add","U",2011,"Base",NA,NA,166504,NA,NA,1
"1659",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","19 ","5092","Moored Training Ship","C","Advance Procurement (CY)","19 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1660",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","20 ","5110","Outfitting","A","Weapon System Cost","20 ","Add","U",2011,"Base",NA,NA,576517,NA,NA,0
"1661",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","21 ","5113","Service Craft","A","Weapon System Cost","21 ","Add","U",2011,"Base",NA,NA,25889,NA,NA,0
"1662",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","22 ","5139","LCAC SLEP","A","Weapon System Cost","22 ","Add","U",2011,"Base",NA,NA,156115,NA,NA,4
"1663",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","23 ","5300","Completion Of PY Shipbuilding Programs","A","Weapon System Cost","23 ","Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1664",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft And Prior Yr Program Cost","23 ","5300","Completion Of PY Shipbuilding Programs","5","LPD 17 (MEMO NON ADD)","23 ","Non-Add","U",2011,"Base",NA,NA,0,NA,NA,0
"1665",2012,"1611N","Shipbuilding & Conversion, Navy","NAVY","20","Undistributed","99","Undistributed","24 ","FY2011CR","Adj to Match Continuing Resolution","A","Weapon System Cost","24 ","Add","U",2011,"Base",NA,NA,-1885804,NA,NA,0
"1666",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","01","Ship Propulsion Equipment","1  ","0110","LM-2500 Gas Turbine","A","Weapon System Cost","1  ","Add","U",2011,"Base",NA,NA,22184,NA,NA,0
"1667",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","01","Ship Propulsion Equipment","2  ","0120","Allison 501k Gas Turbine","A","Weapon System Cost","2  ","Add","U",2011,"Base",NA,NA,27277,NA,NA,0
"1668",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","06","Navigation Equipment","3  ","0670","Other Navigation Equipment","A","Weapon System Cost","3  ","Add","U",2011,"Base",NA,NA,42345,NA,NA,0
"1669",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","08","Periscopes","4  ","0831","Sub Periscopes & Imaging Equip","A","Weapon System Cost","4  ","Add","U",2011,"Base",NA,NA,156496,NA,NA,0
"1670",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","5  ","0900","DDG Mod","A","Weapon System Cost","5  ","Add","U",2011,"Base",NA,NA,542298,NA,NA,0
"1671",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","6  ","0910","Firefighting Equipment","A","Weapon System Cost","6  ","Add","U",2011,"Base",NA,NA,21886,NA,NA,0
"1672",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","7  ","0925","Command And Control Switchboard","A","Weapon System Cost","7  ","Add","U",2011,"Base",NA,NA,7242,NA,NA,0
"1673",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","8  ","0935","Pollution Control Equipment","A","Weapon System Cost","8  ","Add","U",2011,"Base",NA,NA,46818,NA,NA,0
"1674",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","9  ","0941","Submarine Support Equipment","A","Weapon System Cost","9  ","Add","U",2011,"Base",NA,NA,14129,NA,NA,0
"1675",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","10 ","0942","Virginia Class Support Equipment","A","Weapon System Cost","10 ","Add","U",2011,"Base",NA,NA,241343,NA,NA,0
"1676",2012,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","11 ","0945","Submarine Batteries","A","Weapon System Cost","11 ","Add","U",2011,"Base",NA,NA,80528,NA,NA,0
