"","SourceFiscalYear","FiscalYear","OriginType","AccountDSI","EnactedTotal","EnactedType"
"642",2012,"2011","Base","0300D",0,0
"643",2012,"2011","Base","0303D",0,0
"644",2012,"2011","Base","0350D",0,0
"645",2012,"2011","Base","0360D",0,0
"646",2012,"2011","Base","0390D",0,810640
"647",2012,"2011","Base","0400D",0,41250190
"648",2012,"2011","Base","0460D",0,376474
"649",2012,"2011","Base","0810",0,2426162
"650",2012,"2011","Base","0811",0,584664
"651",2012,"2011","Base","0819",0,219462
"652",2012,"2011","Base","0833",0,0
"653",2012,"2011","Base","0838",0,0
"654",2012,"2011","Base","1106",0,11064302
"655",2012,"2011","Base","1107",0,445788
"656",2012,"2011","Base","1109N",0,0
"657",2012,"2011","Base","1236",0,0
"658",2012,"2011","Base","1319N",0,39816972
"659",2012,"2011","Base","1506N",0,0
"660",2012,"2011","Base","1507N",0,0
"661",2012,"2011","Base","1508N",0,0
"662",2012,"2011","Base","1611N",0,0
"663",2012,"2011","Base","1804",0,69341474
"664",2012,"2011","Base","1806",0,2544198
"665",2012,"2011","Base","1810N",0,0
"666",2012,"2011","Base","2020",0,61491290
"667",2012,"2011","Base","2031A",0,0
"668",2012,"2011","Base","2032A",0,0
"669",2012,"2011","Base","2033A",0,0
"670",2012,"2011","Base","2034A",0,0
"671",2012,"2011","Base","2035A",0,0
"672",2012,"2011","Base","2040A",0,22829028
"673",2012,"2011","Base","2065",0,12369856
"674",2012,"2011","Base","2080",0,5228408
"675",2012,"2011","Base","2091",0,0
"676",2012,"2011","Base","2092",0,0
"677",2012,"2011","Base","2093A",0,0
"678",2012,"2011","Base","2096",0,0
"679",2012,"2011","Base","3010F",0,0
"680",2012,"2011","Base","3011F",0,0
"681",2012,"2011","Base","3020F",0,0
"682",2012,"2011","Base","3024F",0,583430
"683",2012,"2011","Base","3080F",0,0
"684",2012,"2011","Base","3400",0,66360090
"685",2012,"2011","Base","3600F",0,55918312
"686",2012,"2011","Base","3740",0,6254524
"687",2012,"2011","Base","3840",0,11749706
"688",2012,"2011","Base","4557N",0,3413880
"689",2012,"2011","Base","4640D",0,0
"690",2012,"2011","Base","493001A",0,109272
"691",2012,"2011","Base","493002N",0,0
"692",2012,"2011","Base","493003F",0,133722
"693",2012,"2011","Base","493004D",0,2547142
"694",2012,"2011","Base","493005D",0,111498
"695",2012,"2011","Base","4965",0,0
"696",2012,"2011","Base","5188",0,182634
"697",2012,"2011","Base","5189",0,180000
"698",2012,"2011","Base","5286",0,50
"699",2012,"2011","Base","by appropriation.",0,0
"700",2012,"2011","Base","level for each appropriation.",0,0
"701",2012,"2011","Base","Unlabeled",0,0
"702",2012,"2011","OCO","",0,0
"703",2012,"2011","OCO","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"704",2012,"2011","OCO","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"705",2012,"2011","OCO","0100",0,17151000
"706",2012,"2011","OCO","0104",0,0
"707",2012,"2011","OCO","0105",0,865028
"708",2012,"2011","OCO","0107",0,17752
"709",2012,"2011","OCO","0107D",0,0
"710",2012,"2011","OCO","0111",0,0
"711",2012,"2011","OCO","0118",0,1e+07
"712",2012,"2011","OCO","0130",0,2574340
"713",2012,"2011","OCO","0130D",0,0
"714",2012,"2011","OCO","0134",0,0
"715",2012,"2011","OCO","0144D",0,0
"716",2012,"2011","OCO","0300D",0,0
"717",2012,"2011","OCO","0303D",0,0
"718",2012,"2011","OCO","0350D",0,0
"719",2012,"2011","OCO","0360D",0,0
"720",2012,"2011","OCO","0390D",0,0
"721",2012,"2011","OCO","0400D",0,343456
"722",2012,"2011","OCO","0460D",0,0
"723",2012,"2011","OCO","0810",0,0
"724",2012,"2011","OCO","0811",0,0
"725",2012,"2011","OCO","0819",0,0
"726",2012,"2011","OCO","0833",0,0
"727",2012,"2011","OCO","0838",0,0
"728",2012,"2011","OCO","1106",0,8320312
"729",2012,"2011","OCO","1107",0,174900
"730",2012,"2011","OCO","1109N",0,0
"731",2012,"2011","OCO","1236",0,0
"732",2012,"2011","OCO","1319N",0,199274
"733",2012,"2011","OCO","1506N",0,0
"734",2012,"2011","OCO","1507N",0,0
"735",2012,"2011","OCO","1508N",0,0
"736",2012,"2011","OCO","1611N",0,0
"737",2012,"2011","OCO","1804",0,15608556
"738",2012,"2011","OCO","1806",0,274814
"739",2012,"2011","OCO","1810N",0,0
"740",2012,"2011","OCO","2020",0,116665946
"741",2012,"2011","OCO","2031A",0,0
"742",2012,"2011","OCO","2032A",0,0
"743",2012,"2011","OCO","2033A",0,0
"744",2012,"2011","OCO","2034A",0,0
"745",2012,"2011","OCO","2035A",0,0
"746",2012,"2011","OCO","2040A",0,115924
"747",2012,"2011","OCO","2065",0,974066
"748",2012,"2011","OCO","2080",0,483606
"749",2012,"2011","OCO","2091",0,17885348
"750",2012,"2011","OCO","2092",0,1827884
"751",2012,"2011","OCO","2093A",0,0
"752",2012,"2011","OCO","2096",0,0
"753",2012,"2011","OCO","3010F",0,0
"754",2012,"2011","OCO","3011F",0,0
"755",2012,"2011","OCO","3020F",0,0
"756",2012,"2011","OCO","3024F",0,0
"757",2012,"2011","OCO","3080F",0,0
"758",2012,"2011","OCO","3400",0,25043536
"759",2012,"2011","OCO","3600F",0,377934
"760",2012,"2011","OCO","3740",0,478578
"761",2012,"2011","OCO","3840",0,951310
"762",2012,"2011","OCO","4557N",0,0
"763",2012,"2011","OCO","4640D",0,0
"764",2012,"2011","OCO","493001A",0,0
"765",2012,"2011","OCO","493002N",0,0
"766",2012,"2011","OCO","493003F",0,34000
"767",2012,"2011","OCO","493004D",0,0
"768",2012,"2011","OCO","493005D",0,2864872
"769",2012,"2011","OCO","4965",0,0
"770",2012,"2011","OCO","5188",0,0
"771",2012,"2011","OCO","5189",0,0
"772",2012,"2011","OCO","5286",0,0
"773",2012,"2011","OCO","by appropriation.",0,0
"774",2012,"2011","OCO","level for each appropriation.",0,0
"775",2012,"2011","OCO","Unlabeled",0,0
"776",2012,"2011","Total","",0,0
"777",2012,"2011","Total","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"778",2012,"2011","Total","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"779",2012,"2011","Total","0100",73544146,0
"780",2012,"2011","Total","0104",27828,0
"781",2012,"2011","Total","0105",3181480,0
"782",2012,"2011","Total","0107",593952,0
"783",2012,"2011","Total","0107D",0,0
"784",2012,"2011","Total","0111",823748,0
"785",2012,"2011","Total","0118",1e+07,0
"786",2012,"2011","Total","0130",61068696,0
"787",2012,"2011","Total","0130D",972549,0
"788",2012,"2011","Total","0134",847120,0
"789",2012,"2011","Total","0144D",0,0
"790",2012,"2011","Total","0300D",0,0
"791",2012,"2011","Total","0303D",0,0
"792",2012,"2011","Total","0350D",0,0
"793",2012,"2011","Total","0360D",0,0
"794",2012,"2011","Total","0390D",810640,0
"795",2012,"2011","Total","0400D",41593646,0
"796",2012,"2011","Total","0460D",376474,0
"797",2012,"2011","Total","0810",2426162,0
"798",2012,"2011","Total","0811",584664,0
"799",2012,"2011","Total","0819",219462,0
"800",2012,"2011","Total","0833",0,0
"801",2012,"2011","Total","0838",0,0
"802",2012,"2011","Total","1106",19384614,0
"803",2012,"2011","Total","1107",620688,0
"804",2012,"2011","Total","1109N",0,0
"805",2012,"2011","Total","1236",0,0
"806",2012,"2011","Total","1319N",40016246,0
"807",2012,"2011","Total","1506N",0,0
"808",2012,"2011","Total","1507N",0,0
"809",2012,"2011","Total","1508N",0,0
"810",2012,"2011","Total","1611N",0,0
"811",2012,"2011","Total","1804",84950030,0
"812",2012,"2011","Total","1806",2819012,0
"813",2012,"2011","Total","1810N",0,0
"814",2012,"2011","Total","2020",178157236,0
"815",2012,"2011","Total","2031A",0,0
"816",2012,"2011","Total","2032A",0,0
"817",2012,"2011","Total","2033A",0,0
"818",2012,"2011","Total","2034A",0,0
"819",2012,"2011","Total","2035A",0,0
"820",2012,"2011","Total","2040A",22944952,0
"821",2012,"2011","Total","2065",13343922,0
"822",2012,"2011","Total","2080",5712014,0
"823",2012,"2011","Total","2091",17885348,0
"824",2012,"2011","Total","2092",1827884,0
"825",2012,"2011","Total","2093A",0,0
"826",2012,"2011","Total","2096",0,0
"827",2012,"2011","Total","3010F",0,0
"828",2012,"2011","Total","3011F",0,0
"829",2012,"2011","Total","3020F",0,0
"830",2012,"2011","Total","3024F",583430,0
"831",2012,"2011","Total","3080F",0,0
"832",2012,"2011","Total","3400",91403626,0
"833",2012,"2011","Total","3600F",56296246,0
"834",2012,"2011","Total","3740",6733102,0
"835",2012,"2011","Total","3840",12701016,0
"836",2012,"2011","Total","4557N",3413880,0
"837",2012,"2011","Total","4640D",0,0
"838",2012,"2011","Total","493001A",109272,0
"839",2012,"2011","Total","493002N",0,0
"840",2012,"2011","Total","493003F",167722,0
"841",2012,"2011","Total","493004D",2547142,0
"842",2012,"2011","Total","493005D",2976370,0
"843",2012,"2011","Total","4965",0,0
"844",2012,"2011","Total","5188",182634,0
"845",2012,"2011","Total","5189",180000,0
"846",2012,"2011","Total","5286",50,0
"847",2012,"2011","Total","by appropriation.",0,0
"848",2012,"2011","Total","level for each appropriation.",0,0
"849",2012,"2011","Total","Unlabeled",0,0
"850",2012,"2012","Base","",0,0
"851",2012,"2012","Base","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"852",2012,"2012","Base","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"853",2012,"2012","Base","0100",0,0
"854",2012,"2012","Base","0104",0,0
"855",2012,"2012","Base","0105",0,0
"856",2012,"2012","Base","0107",0,0
"857",2012,"2012","Base","0107D",0,0
"858",2012,"2012","Base","0111",0,0
"859",2012,"2012","Base","0118",0,0
"860",2012,"2012","Base","0130",0,0
"861",2012,"2012","Base","0130D",0,0
"862",2012,"2012","Base","0134",0,0
"863",2012,"2012","Base","0144D",0,0
"864",2012,"2012","Base","0300D",0,0
"865",2012,"2012","Base","0303D",0,0
"866",2012,"2012","Base","0350D",0,0
"867",2012,"2012","Base","0360D",0,0
"868",2012,"2012","Base","0390D",0,0
"869",2012,"2012","Base","0400D",0,0
"870",2012,"2012","Base","0460D",0,0
"871",2012,"2012","Base","0810",0,0
"872",2012,"2012","Base","0811",0,0
"873",2012,"2012","Base","0819",0,0
"874",2012,"2012","Base","0833",0,0
"875",2012,"2012","Base","0838",0,0
"876",2012,"2012","Base","1106",0,0
"877",2012,"2012","Base","1107",0,0
"878",2012,"2012","Base","1109N",0,0
"879",2012,"2012","Base","1236",0,0
"880",2012,"2012","Base","1319N",0,0
"881",2012,"2012","Base","1506N",0,0
"882",2012,"2012","Base","1507N",0,0
"883",2012,"2012","Base","1508N",0,0
"884",2012,"2012","Base","1611N",0,0
"885",2012,"2012","Base","1804",0,0
"886",2012,"2012","Base","1806",0,0
"887",2012,"2012","Base","1810N",0,0
"888",2012,"2012","Base","2020",0,0
"889",2012,"2012","Base","2031A",0,0
"890",2012,"2012","Base","2032A",0,0
"891",2012,"2012","Base","2033A",0,0
"892",2012,"2012","Base","2034A",0,0
"893",2012,"2012","Base","2035A",0,0
"894",2012,"2012","Base","2040A",0,0
"895",2012,"2012","Base","2065",0,0
"896",2012,"2012","Base","2080",0,0
"897",2012,"2012","Base","2091",0,0
"898",2012,"2012","Base","2092",0,0
"899",2012,"2012","Base","2093A",0,0
"900",2012,"2012","Base","2096",0,0
"901",2012,"2012","Base","3010F",0,0
"902",2012,"2012","Base","3011F",0,0
"903",2012,"2012","Base","3020F",0,0
"904",2012,"2012","Base","3024F",0,0
"905",2012,"2012","Base","3080F",0,0
"906",2012,"2012","Base","3400",0,0
"907",2012,"2012","Base","3600F",0,0
"908",2012,"2012","Base","3740",0,0
"909",2012,"2012","Base","3840",0,0
"910",2012,"2012","Base","4557N",0,0
"911",2012,"2012","Base","4640D",0,0
"912",2012,"2012","Base","493001A",0,0
"913",2012,"2012","Base","493002N",0,0
"914",2012,"2012","Base","493003F",0,0
"915",2012,"2012","Base","493004D",0,0
"916",2012,"2012","Base","493005D",0,0
"917",2012,"2012","Base","4965",0,0
"918",2012,"2012","Base","5188",0,0
"919",2012,"2012","Base","5189",0,0
"920",2012,"2012","Base","5286",0,0
"921",2012,"2012","Base","by appropriation.",0,0
"922",2012,"2012","Base","level for each appropriation.",0,0
"923",2012,"2012","Base","Unlabeled",0,0
"924",2012,"2012","OCO","",0,0
"925",2012,"2012","OCO","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"926",2012,"2012","OCO","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"927",2012,"2012","OCO","0100",0,0
"928",2012,"2012","OCO","0104",0,0
"929",2012,"2012","OCO","0105",0,0
"930",2012,"2012","OCO","0107",0,0
"931",2012,"2012","OCO","0107D",0,0
"932",2012,"2012","OCO","0111",0,0
"933",2012,"2012","OCO","0118",0,0
"934",2012,"2012","OCO","0130",0,0
"935",2012,"2012","OCO","0130D",0,0
"936",2012,"2012","OCO","0134",0,0
"937",2012,"2012","OCO","0144D",0,0
"938",2012,"2012","OCO","0300D",0,0
"939",2012,"2012","OCO","0303D",0,0
"940",2012,"2012","OCO","0350D",0,0
"941",2012,"2012","OCO","0360D",0,0
"942",2012,"2012","OCO","0390D",0,0
"943",2012,"2012","OCO","0400D",0,0
"944",2012,"2012","OCO","0460D",0,0
"945",2012,"2012","OCO","0810",0,0
"946",2012,"2012","OCO","0811",0,0
"947",2012,"2012","OCO","0819",0,0
"948",2012,"2012","OCO","0833",0,0
"949",2012,"2012","OCO","0838",0,0
"950",2012,"2012","OCO","1106",0,0
"951",2012,"2012","OCO","1107",0,0
"952",2012,"2012","OCO","1109N",0,0
"953",2012,"2012","OCO","1236",0,0
"954",2012,"2012","OCO","1319N",0,0
"955",2012,"2012","OCO","1506N",0,0
"956",2012,"2012","OCO","1507N",0,0
"957",2012,"2012","OCO","1508N",0,0
"958",2012,"2012","OCO","1611N",0,0
"959",2012,"2012","OCO","1804",0,0
"960",2012,"2012","OCO","1806",0,0
"961",2012,"2012","OCO","1810N",0,0
"962",2012,"2012","OCO","2020",0,0
"963",2012,"2012","OCO","2031A",0,0
"964",2012,"2012","OCO","2032A",0,0
"965",2012,"2012","OCO","2033A",0,0
"966",2012,"2012","OCO","2034A",0,0
"967",2012,"2012","OCO","2035A",0,0
"968",2012,"2012","OCO","2040A",0,0
"969",2012,"2012","OCO","2065",0,0
"970",2012,"2012","OCO","2080",0,0
"971",2012,"2012","OCO","2091",0,0
"972",2012,"2012","OCO","2092",0,0
"973",2012,"2012","OCO","2093A",0,0
"974",2012,"2012","OCO","2096",0,0
"975",2012,"2012","OCO","3010F",0,0
"976",2012,"2012","OCO","3011F",0,0
"977",2012,"2012","OCO","3020F",0,0
"978",2012,"2012","OCO","3024F",0,0
"979",2012,"2012","OCO","3080F",0,0
"980",2012,"2012","OCO","3400",0,0
"981",2012,"2012","OCO","3600F",0,0
"982",2012,"2012","OCO","3740",0,0
"983",2012,"2012","OCO","3840",0,0
"984",2012,"2012","OCO","4557N",0,0
"985",2012,"2012","OCO","4640D",0,0
"986",2012,"2012","OCO","493001A",0,0
"987",2012,"2012","OCO","493002N",0,0
"988",2012,"2012","OCO","493003F",0,0
"989",2012,"2012","OCO","493004D",0,0
"990",2012,"2012","OCO","493005D",0,0
"991",2012,"2012","OCO","4965",0,0
"992",2012,"2012","OCO","5188",0,0
"993",2012,"2012","OCO","5189",0,0
"994",2012,"2012","OCO","5286",0,0
"995",2012,"2012","OCO","by appropriation.",0,0
"996",2012,"2012","OCO","level for each appropriation.",0,0
"997",2012,"2012","OCO","Unlabeled",0,0
"998",2012,"2012","Total","",0,0
"999",2012,"2012","Total","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1000",2012,"2012","Total","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"1001",2012,"2012","Total","0100",0,0
"1002",2012,"2012","Total","0104",0,0
"1003",2012,"2012","Total","0105",0,0
"1004",2012,"2012","Total","0107",0,0
"1005",2012,"2012","Total","0107D",0,0
"1006",2012,"2012","Total","0111",0,0
"1007",2012,"2012","Total","0118",0,0
"1008",2012,"2012","Total","0130",0,0
"1009",2012,"2012","Total","0130D",0,0
"1010",2012,"2012","Total","0134",0,0
"1011",2012,"2012","Total","0144D",0,0
"1012",2012,"2012","Total","0300D",0,0
"1013",2012,"2012","Total","0303D",0,0
"1014",2012,"2012","Total","0350D",0,0
"1015",2012,"2012","Total","0360D",0,0
"1016",2012,"2012","Total","0390D",0,0
"1017",2012,"2012","Total","0400D",0,0
"1018",2012,"2012","Total","0460D",0,0
"1019",2012,"2012","Total","0810",0,0
"1020",2012,"2012","Total","0811",0,0
"1021",2012,"2012","Total","0819",0,0
"1022",2012,"2012","Total","0833",0,0
"1023",2012,"2012","Total","0838",0,0
"1024",2012,"2012","Total","1106",0,0
"1025",2012,"2012","Total","1107",0,0
"1026",2012,"2012","Total","1109N",0,0
"1027",2012,"2012","Total","1236",0,0
"1028",2012,"2012","Total","1319N",0,0
"1029",2012,"2012","Total","1506N",0,0
"1030",2012,"2012","Total","1507N",0,0
"1031",2012,"2012","Total","1508N",0,0
"1032",2012,"2012","Total","1611N",0,0
"1033",2012,"2012","Total","1804",0,0
"1034",2012,"2012","Total","1806",0,0
"1035",2012,"2012","Total","1810N",0,0
"1036",2012,"2012","Total","2020",0,0
"1037",2012,"2012","Total","2031A",0,0
"1038",2012,"2012","Total","2032A",0,0
"1039",2012,"2012","Total","2033A",0,0
"1040",2012,"2012","Total","2034A",0,0
"1041",2012,"2012","Total","2035A",0,0
"1042",2012,"2012","Total","2040A",0,0
"1043",2012,"2012","Total","2065",0,0
"1044",2012,"2012","Total","2080",0,0
"1045",2012,"2012","Total","2091",0,0
"1046",2012,"2012","Total","2092",0,0
"1047",2012,"2012","Total","2093A",0,0
"1048",2012,"2012","Total","2096",0,0
"1049",2012,"2012","Total","3010F",0,0
"1050",2012,"2012","Total","3011F",0,0
"1051",2012,"2012","Total","3020F",0,0
"1052",2012,"2012","Total","3024F",0,0
"1053",2012,"2012","Total","3080F",0,0
"1054",2012,"2012","Total","3400",0,0
"1055",2012,"2012","Total","3600F",0,0
"1056",2012,"2012","Total","3740",0,0
"1057",2012,"2012","Total","3840",0,0
"1058",2012,"2012","Total","4557N",0,0
"1059",2012,"2012","Total","4640D",0,0
"1060",2012,"2012","Total","493001A",0,0
"1061",2012,"2012","Total","493002N",0,0
"1062",2012,"2012","Total","493003F",0,0
"1063",2012,"2012","Total","493004D",0,0
"1064",2012,"2012","Total","493005D",0,0
"1065",2012,"2012","Total","4965",0,0
"1066",2012,"2012","Total","5188",0,0
"1067",2012,"2012","Total","5189",0,0
"1068",2012,"2012","Total","5286",0,0
"1069",2012,"2012","Total","by appropriation.",0,0
"1070",2012,"2012","Total","level for each appropriation.",0,0
"1071",2012,"2012","Total","Unlabeled",0,0
"1072",2017,"2010","Total","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1073",2017,"2010","Total","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"1074",2017,"2010","Total","1000N",0,0
"1075",2017,"2010","Total","1001N",0,0
"1076",2017,"2010","Total","1002N",0,0
"1077",2017,"2010","Total","1003N",0,0
"1078",2017,"2010","Total","1004A",0,0
"1079",2017,"2010","Total","1005A",0,0
"1080",2017,"2010","Total","1006A",0,0
"1081",2017,"2010","Total","1007F",0,0
"1082",2017,"2010","Total","1008F",0,0
"1083",2017,"2010","Total","1009F",0,0
"1084",2017,"2010","Total","1105N",0,0
"1085",2017,"2010","Total","1108N",0,0
"1086",2017,"2010","Total","1405N",0,0
"1087",2017,"2010","Total","1453N",0,0
"1088",2017,"2010","Total","2010A",0,0
"1089",2017,"2010","Total","2060A",0,0
"1090",2017,"2010","Total","2070A",0,0
"1091",2017,"2010","Total","3500F",0,0
"1092",2017,"2010","Total","3700F",0,0
"1093",2017,"2010","Total","3850F",0,0
"1094",2017,"2010","Total","by appropriation.",0,0
"1095",2017,"2010","Total","level for each appropriation.",0,0
"1096",2017,"2010","Total","Unlabeled",0,0
"1097",2017,"2011","Base","* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1098",2017,"2011","Base","** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",0,0
"1099",2017,"2011","Base","1000N",0,3682992
"1100",2017,"2011","Base","1001N",0,2284642
"1101",2017,"2011","Base","1002N",0,483168
"1102",2017,"2011","Base","1003N",0,264230
"1103",2017,"2011","Base","1004A",0,6379414
"1104",2017,"2011","Base","1005A",0,1439014
"1105",2017,"2011","Base","1006A",0,2507540
