"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","4  ","30",,"1722E08000","Ctg, .50 Cal, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,248219,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","5  ","30",,"2382E08900","Ctg, 20mm, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","6  ","30",,"2650E08200","Ctg, 25mm, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,10604,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","7  ","30",,"2938ER8120","Ctg, 30mm, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,86743,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","8  ","30",,"3222ER8001","Ctg, 40mm, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,318208,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","9  ","33",,"0050E89600","60mm Mortar, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,30340,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","10 ","33",,"3584E76000","81mm Mortar, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,50596,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","11 ","33",,"6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,133846,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","12 ","35",,"1120E22203","Ctg Tank 105mm: All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,16982,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","13 ","35",,"7372E89700","Ctg, Tank, 120mm, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,123600,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","14 ","37",,"0530E15101","Ctg, Arty, 75mm: All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,2733,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","15 ","37",,"0630E21101","Ctg, Arty, 105mm: All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,40929,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","16 ","37",,"3102E89500","Ctg, Arty, 155mm, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,71475,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","17 ","37",,"6600E80100","Proj 155mm Extended Range Xm982","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,69119,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","18 ","37",,"8750E27501","Modular Artillery Charge System (MACS), All T","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,63210,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","19 ","40",,"1506ER8000","Artillery Fuzes, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,18980,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","20 ","43",,"0442EA0800","Mines, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,4832,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","21 ","43",,"8600E75100","Mine, Clearing Charge, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,598,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","22 ","44",,"9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,55847,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","23 ","44",,"9691E96900","Scorpion, Intelligent Munitions System , All","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","24 ","45",,"2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,49003,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","25 ","45",,"3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,168101,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","26 ","47",,"2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,28516,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","27 ","47",,"4582E34000","Grenades, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,82980,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","28 ","47",,"6038E46900","Signals, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,38093,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","29 ","47",,"8278E51200","Simulators, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,20968,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","30 ","50",,"0684EB0016","Ammo Components, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,8083,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","31 ","50",,"1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,69431,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","32 ","50",,"2430EA0003","Cad/Pad All Types","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,2798,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","33 ","50",,"2624EA0055","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,8975,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","34 ","50",,"4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,12262,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","35 ","50",,"4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,12527,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","36 ","50",,"9615EA8500","Closeout Liabilities","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,100,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","37 ","10",,"0572EP1000","Provision Of Industrial Facilities","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,191241,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","38 ","10",,"2922EP2000","Layaway Of Industrial Facilities","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,5070,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","39 ","10",,"4096EP1500","Maintenance Of Inactive Facilities","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,5602,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","40 ","10",,"4099EP1700","Conventional Munitions Demilitarization, All","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,153701,,,,,,0
,2011,"2034A",,,"Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","41 ","10",,"4150EP2500","Arms Initiative","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,2997,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","1  ","10",,"0254DA0100","Tactical Trailers/Dolly Sets","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,241576,,,,,,23502
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","2  ","10",,"0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,120175,,,,,,1556
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","3  ","10",,"1400D02001","Semitrailers, Tankers","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,74277,,,,,,439
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","4  ","10",,"3446D15400","Hi Mob Multi-Purp Whld Veh (HMMWV)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1511125,,,,,,9202
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","5  ","10",,"6866D15500","Family Of Medium Tactical Veh (FMTV)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,631476,,,,,,1877
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","6  ","10",,"7000D15800","FIRETRUCKS & ASSOCIATED FIREFIGHTING EQUIPMEN","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,20517,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","7  ","10",,"8309DA0500","Family Of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1974995,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","8  ","10",,"8331D16506","Pls Esp","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","9  ","10",,"8350D02800","Armored Security Vehicles (ASV)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,318732,,,,,,328
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10 ","10",,"8360D02901","Mine Protection Vehicle Family","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,890773,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","11 ","10",,"8363D03001","Family Of Mine Resistant Ambush Protec (Mrap)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1961000,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","12 ","10",,"8385DA0600","Truck, Tractor, Line Haul, M915/M916","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,130374,,,,,,488
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","13 ","10",,"8948DV0021","HVY EXPANDED MOBILE TACTICAL TRUCK EXT SERV P","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,579008,,,,,,822
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","14 ","10",,"8953DV0230","Hmmwv Recapitalization Program","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,510000,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","15 ","10",,"8992DA0924","Modification Of In Svc Equip","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,479598,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","16 ","10",,"9146DL5110","Items Less Than $5.0m (TAC VEH)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,516,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","17 ","10",,"9449D09900","Towing Device-Fifth Wheel","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,217,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","18 ","10",,"9600D12110","Amc Critical Items, Opa1","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","19 ","20",,"0300D22100","Heavy Armored Sedan","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,2293,,,,,,3
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20 ","20",,"0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,8629,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","21 ","20",,"2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,3420,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","22 ","12",,"1600MB7112","Vehicle Mtd Mine Decte","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","23 ","12",,"1750BA0521","Joint Combat Identification Marking System","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,12850,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","24 ","12",,"1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,396640,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","25 ","12",,"2930BB5777","Jcse Equipment (USREDCOM)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,4102,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","26 ","18",,"2948BB8500","DEFENSE ENTERPRISE WIDEBAND SATCOM SYSTEMS (S","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,63702,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","27 ","18",,"9810BA9350","SHF Term","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,4285,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","28 ","18",,"9856K77200","Sat Term, Emut (SPACE)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,805,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","29 ","18",,"9894K47800","Navstar Global Positioning System (SPACE)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,94231,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","30 ","18",,"9910BC4002","Smart-T (SPACE)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,85035,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","31 ","18",,"9911BC4003","Scamp (SPACE)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,990,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32 ","18",,"9915BC4120","Global Brdcst Svc - Gbs","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,37681,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","33 ","18",,"9920BB8417","Mod Of In-Svc Equip (TAC SAT)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,9857,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","34 ","20",,"0207K27910","Mod-In-Service Profiler","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","35 ","24",,"8148BA8250","Army Global Cmd & Control Sys (AGCCS)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,31420,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","36 ","32",,"6316BU1400","Army Data Distribution System (DATA RADIO)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,35971,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","37 ","32",,"6450B90000","Joint Tactical Radio System","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","38 ","32",,"6948B22603","Radio Terminal Set, Mids Lvt(2)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,8545,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","39 ","32",,"7638BW0006","Sincgars Family","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,137031,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","40 ","32",,"7667B19920","AMC Critical Items - OPA2","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,3798,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","41 ","32",,"8104BC3000","Multi-Purpose Informations Operations Sysems","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,7778,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","42 ","32",,"8548BA5210","Comms-Elec Equip Fielding","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,14110,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","43 ","32",,"8554B55501","Spider Apla Remote Control Unit","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,17947,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","44 ","32",,"8557B55503","IMS Remote Control Unit","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,0,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","45 ","32",,"8560BA5300","Soldier Enhancement Program Comm/Electronics","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,7523,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","46 ","32",,"8960B03200","Combat Survivor Evader Locator (CSEL)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,16107,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","47 ","32",,"9164BU8100","RADIO, IMPROVED HF (COTS) FAMILY","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,224109,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","48 ","32",,"9890MA8046","Medical Comm For CBT Casualty Care (MC4)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,50929,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","49 ","36",,"0250BK5284","Ci Automation Architecture","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,1496,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","50 ","64",,"0120BA1201","Tsec - Army Key Mgt Sys (AKMS)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,34811,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","51 ","64",,"0122TA0600","Information System Security Program-ISSP","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,187173,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","52 ","72",,"9400BU1900","Terrestrial Transmission","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,9140,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","53 ","72",,"9716BU4160","Base Support Communications","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,15634,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","54 ","72",,"9850BU3610","WW Tech Con Imp Prog (WWTCIP)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,324822,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","55 ","73",,"9200BB8650","Information Systems","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,370358,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","56 ","73",,"9632BU3770","Defense Message System (DMS)","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,6706,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","57 ","73",,"9700BU0500","Installation Info Infrastructure Mod Program(","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,204150,,,,,,0
,2011,"2035A",,,"Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","58 ","73",,"9846BQ0100","Pentagon Information Mgt And Telecom","A","Weapon System Cost","Add","U",,2009,"Total",,,,,,33219,,,,,,0
