"","SourceFiscalYear","AccountDSI","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType"
"2760",2012,"2091","A","Afghanistan Security Forces Fund","ARMY","20","Undistributed","Undistributed","180","180","CR11","Adj to Match Continuing Resolution","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2761",2012,"2092","A","Iraq Security Forces Fund","ARMY","01","Ministry of Defense","Administration","040","040","100","Iraq Security Forces Fund","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2762",2012,"2092","A","Iraq Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","010","010","ES02","Equipment And Transportation","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2763",2012,"2092","A","Iraq Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","020","020","ES03","Training","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2764",2012,"2092","A","Iraq Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","030","030","ES04","Sustainment","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2765",2012,"2092","A","Iraq Security Forces Fund","ARMY","02","Ministry of Interior","Administration","070","070","200","Iraq Interior Forces","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2766",2012,"2092","A","Iraq Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","050","050","ES06","Equipment And Transportation","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2767",2012,"2092","A","Iraq Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","060","060","ES08","Sustainment","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2768",2012,"2092","A","Iraq Security Forces Fund","ARMY","03","Associated Activities","Related Activities","080","080","ES10","Quick Response Force","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2769",2012,"2092","A","Iraq Security Forces Fund","ARMY","20","Undistributed","Undistributed","090","090","CR11","Adj to Match Continuing Resolution","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2770",2012,"2096","A","Afghanistan Infrastructure Fund","ARMY","01","Power","Administration","010","010","110","Power","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2771",2012,"2096","A","Afghanistan Infrastructure Fund","ARMY","01","Power","Administration","020","020","120","Transportation","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2772",2012,"2096","A","Afghanistan Infrastructure Fund","ARMY","01","Power","Administration","030","030","130","Water","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2773",2012,"2096","A","Afghanistan Infrastructure Fund","ARMY","01","Power","Administration","040","040","140","Other Related Activities","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2774",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","010","010","1A1A","Mission And Other Flight Operations","Y","U",2012,"Base",NA,NA,NA,NA,4762887,NA,NA
"2775",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","020","020","1A2A","Fleet Air Training","Y","U",2012,"Base",NA,NA,NA,NA,1771644,NA,NA
"2776",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","030","030","1A3A","Aviation Technical Data & Engineering Services","Y","U",2012,"Base",NA,NA,NA,NA,46321,NA,NA
"2777",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","040","040","1A4A","Air Operations And Safety Support","Y","U",2012,"Base",NA,NA,NA,NA,104751,NA,NA
"2778",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","050","050","1A4N","Air Systems Support","Y","U",2012,"Base",NA,NA,NA,NA,431576,NA,NA
"2779",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","060","060","1A5A","Aircraft Depot Maintenance","Y","U",2012,"Base",NA,NA,NA,NA,1030303,NA,NA
"2780",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","070","070","1A6A","Aircraft Depot Operations Support","Y","U",2012,"Base",NA,NA,NA,NA,37403,NA,NA
"2781",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","080","080","1A9A","Aviation Logistics","Y","U",2012,"Base",NA,NA,NA,NA,238007,NA,NA
"2782",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","090","090","1B1B","Mission And Other Ship Operations","Y","U",2012,"Base",NA,NA,NA,NA,3820186,NA,NA
"2783",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","100","100","1B2B","Ship Operations Support & Training","Y","U",2012,"Base",NA,NA,NA,NA,734866,NA,NA
"2784",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","110","110","1B4B","Ship Depot Maintenance","Y","U",2012,"Base",NA,NA,NA,NA,4972609,NA,NA
"2785",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","120","120","1B5B","Ship Depot Operations Support","Y","U",2012,"Base",NA,NA,NA,NA,1304271,NA,NA
"2786",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","130","130","1C1C","Combat Communications","Y","U",2012,"Base",NA,NA,NA,NA,583659,NA,NA
"2787",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","140","140","1C2C","Electronic Warfare","Y","U",2012,"Base",NA,NA,NA,NA,97011,NA,NA
"2788",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","150","150","1C3C","Space Systems And Surveillance","Y","U",2012,"Base",NA,NA,NA,NA,162303,NA,NA
"2789",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","160","160","1C4C","Warfare Tactics","Y","U",2012,"Base",NA,NA,NA,NA,423187,NA,NA
"2790",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","170","170","1C5C","Operational Meteorology And Oceanography","Y","U",2012,"Base",NA,NA,NA,NA,320141,NA,NA
"2791",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","180","180","1C6C","Combat Support Forces","Y","U",2012,"Base",NA,NA,NA,NA,1076478,NA,NA
"2792",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","190","190","1C7C","Equipment Maintenance","Y","U",2012,"Base",NA,NA,NA,NA,187037,NA,NA
"2793",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","200","200","1C8C","Depot Operations Support","Y","U",2012,"Base",NA,NA,NA,NA,4352,NA,NA
"2794",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","210","210","1CCH","Combatant Commanders Core Operations","Y","U",2012,"Base",NA,NA,NA,NA,103830,NA,NA
"2795",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","220","220","1CCM","Combatant Commanders Direct Mission Support","Y","U",2012,"Base",NA,NA,NA,NA,180800,NA,NA
"2796",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","230","230","1D1D","Cruise Missile","Y","U",2012,"Base",NA,NA,NA,NA,125333,NA,NA
"2797",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","240","240","1D2D","Fleet Ballistic Missile","Y","U",2012,"Base",NA,NA,NA,NA,1209410,NA,NA
"2798",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","250","250","1D3D","In-Service Weapons Systems Support","Y","U",2012,"Base",NA,NA,NA,NA,99063,NA,NA
"2799",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","260","260","1D4D","Weapons Maintenance","Y","U",2012,"Base",NA,NA,NA,NA,450454,NA,NA
"2800",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","270","270","1D7D","Other Weapon Systems Support","Y","U",2012,"Base",NA,NA,NA,NA,358002,NA,NA
"2801",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","280","280","BSIT","Enterprise Information","Y","U",2012,"Base",NA,NA,NA,NA,971189,NA,NA
"2802",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","290","290","BSM1","Sustainment, Restoration And Modernization","Y","U",2012,"Base",NA,NA,NA,NA,1946779,NA,NA
"2803",2012,"1804","N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","300","300","BSS1","Base Operating Support","Y","U",2012,"Base",NA,NA,NA,NA,4610525,NA,NA
"2804",2012,"1804","N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve And Prepositioning Force","310","310","2A1F","Ship Prepositioning And Surge","Y","U",2012,"Base",NA,NA,NA,NA,493326,NA,NA
"2805",2012,"1804","N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","320","320","2B1G","Aircraft Activations/Inactivations","Y","U",2012,"Base",NA,NA,NA,NA,6228,NA,NA
"2806",2012,"1804","N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","330","330","2B2G","Ship Activations/Inactivations","Y","U",2012,"Base",NA,NA,NA,NA,205898,NA,NA
"2807",2012,"1804","N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","340","340","2C1H","Expeditionary Health Services Systems","Y","U",2012,"Base",NA,NA,NA,NA,68634,NA,NA
"2808",2012,"1804","N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","350","350","2C2H","Industrial Readiness","Y","U",2012,"Base",NA,NA,NA,NA,2684,NA,NA
"2809",2012,"1804","N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","360","360","2C3H","Coast Guard Support","Y","U",2012,"Base",NA,NA,NA,NA,25192,NA,NA
"2810",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","370","370","3A1J","Officer Acquisition","Y","U",2012,"Base",NA,NA,NA,NA,147540,NA,NA
"2811",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","380","380","3A2J","Recruit Training","Y","U",2012,"Base",NA,NA,NA,NA,10655,NA,NA
"2812",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","390","390","3A3J","Reserve Officers Training Corps","Y","U",2012,"Base",NA,NA,NA,NA,151147,NA,NA
"2813",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","400","400","3B1K","Specialized Skill Training","Y","U",2012,"Base",NA,NA,NA,NA,594799,NA,NA
"2814",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","410","410","3B2K","Flight Training","Y","U",2012,"Base",NA,NA,NA,NA,9034,NA,NA
"2815",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","420","420","3B3K","Professional Development Education","Y","U",2012,"Base",NA,NA,NA,NA,173452,NA,NA
"2816",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills And Advanced Training","430","430","3B4K","Training Support","Y","U",2012,"Base",NA,NA,NA,NA,168025,NA,NA
"2817",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","440","440","3C1L","Recruiting And Advertising","Y","U",2012,"Base",NA,NA,NA,NA,254860,NA,NA
"2818",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","450","450","3C3L","Off-Duty And Voluntary Education","Y","U",2012,"Base",NA,NA,NA,NA,140279,NA,NA
"2819",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","460","460","3C4L","Civilian Education And Training","Y","U",2012,"Base",NA,NA,NA,NA,107561,NA,NA
"2820",2012,"1804","N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting And Other Training & Education","470","470","3C5L","Junior ROTC","Y","U",2012,"Base",NA,NA,NA,NA,52689,NA,NA
"2821",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","480","480","4A1M","Administration","Y","U",2012,"Base",NA,NA,NA,NA,754483,NA,NA
"2822",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","490","490","4A2M","External Relations","Y","U",2012,"Base",NA,NA,NA,NA,14275,NA,NA
"2823",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","500","500","4A3M","Civilian Manpower And Personnel Management","Y","U",2012,"Base",NA,NA,NA,NA,112616,NA,NA
"2824",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","510","510","4A4M","Military Manpower And Personnel Management","Y","U",2012,"Base",NA,NA,NA,NA,216483,NA,NA
"2825",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","520","520","4A5M","Other Personnel Support","Y","U",2012,"Base",NA,NA,NA,NA,282295,NA,NA
"2826",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","530","530","4A6M","Servicewide Communications","Y","U",2012,"Base",NA,NA,NA,NA,534873,NA,NA
"2827",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","540","540","4A8M","Medical Activities","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2828",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","550","550","4B1N","Servicewide Transportation","Y","U",2012,"Base",NA,NA,NA,NA,190662,NA,NA
"2829",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","560","560","4B2E","Environmental Programs","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2830",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","570","570","4B2N","Planning, Engineering And Design","Y","U",2012,"Base",NA,NA,NA,NA,303636,NA,NA
"2831",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","580","580","4B3N","Acquisition And Program Management","Y","U",2012,"Base",NA,NA,NA,NA,903885,NA,NA
"2832",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","590","590","4B5N","Hull, Mechanical And Electrical Support","Y","U",2012,"Base",NA,NA,NA,NA,54880,NA,NA
"2833",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","600","600","4B6N","Combat/Weapons Systems","Y","U",2012,"Base",NA,NA,NA,NA,20687,NA,NA
"2834",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations And Technical Support","610","610","4B7N","Space And Electronic Warfare Systems","Y","U",2012,"Base",NA,NA,NA,NA,68374,NA,NA
"2835",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Investigations And Security Programs","620","620","4C1P","Naval Investigative Service","Y","U",2012,"Base",NA,NA,NA,NA,572928,NA,NA
"2836",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Support Of Other Nations","680","680","4D1Q","International Headquarters And Agencies","Y","U",2012,"Base",NA,NA,NA,NA,5516,NA,NA
"2837",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","690","690","4EMM","Cancelled Account Adjustments","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2838",2012,"1804","N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","700","700","4EPJ","Judgement Fund","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2839",2012,"1804","N","Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","","","9999","Classified Programs","Y","U",2012,"Base",NA,NA,NA,NA,552715,NA,NA
"2840",2012,"1804","N","Operation & Maintenance, Navy","NAVY","20","Undistributed","Undistributed","710","710","CR11","Adj to Match Continuing Resolution","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
"2841",2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operational Forces","Y","U",2012,"Base",NA,NA,NA,NA,715196,NA,NA
"2842",2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A2A","Field Logistics","Y","U",2012,"Base",NA,NA,NA,NA,677608,NA,NA
"2843",2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","030","030","1A3A","Depot Maintenance","Y","U",2012,"Base",NA,NA,NA,NA,190713,NA,NA
"2844",2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","040","040","1B1B","Maritime Prepositioning","Y","U",2012,"Base",NA,NA,NA,NA,101464,NA,NA
"2845",2012,"1106","N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","050","050","1B2B","Norway Prepositioning","Y","U",2012,"Base",NA,NA,NA,NA,0,NA,NA
