"","SourceFiscalYear","AccountDSI","AccountTitle","MilDeptDW","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","EnactedTotal","EnactedType","PBtotal","PBtype","SAG","SAG.Title","FiscalYear","BudgetSubActivityTitle","BudgetLineItem","ActualTotal"
"13306",2016,"2096A","Afghanistan Infrastructure Fund","","ARMY",1,"Afghanistan Infrastructure Fund","Closed Account Adjustments",10,NA,NA,NA,0,"110","Power",2016,"","",NA
"13307",2016,"2097A","Iraq Train and Equip Fund","","ARMY",1,"Iraq Train and Equip Fund","Defense Forces",10,NA,NA,NA,715000,"140","Iraq Train and Equip Fund",2016,"","",NA
"13308",2016,"2098A","Syria Train and Equip Fund","","ARMY",1,"Syria Train and Equip Fund","Defense Forces",10,NA,NA,NA,6e+05,"140","Syria Train and Equip Fund",2016,"","",NA
"13309",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",10,NA,NA,NA,358417,"1A1A","Mission and Other Flight Operations",2016,"","",NA
"13310",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",20,NA,NA,NA,0,"1A2A","Fleet Air Training",2016,"","",NA
"13311",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",30,NA,NA,NA,110,"1A3A","Aviation Technical Data & Engineering Services",2016,"","",NA
"13312",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",40,NA,NA,NA,4513,"1A4A","Air Operations and Safety Support",2016,"","",NA
"13313",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",50,NA,NA,NA,126501,"1A4N","Air Systems Support",2016,"","",NA
"13314",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",60,NA,NA,NA,75897,"1A5A","Aircraft Depot Maintenance",2016,"","",NA
"13315",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",70,NA,NA,NA,2770,"1A6A","Aircraft Depot Operations Support",2016,"","",NA
"13316",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Air Operations",80,NA,NA,NA,34101,"1A9A","Aviation Logistics",2016,"","",NA
"13317",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Ship Operations",90,NA,NA,NA,1184878,"1B1B","Mission and Other Ship Operations",2016,"","",NA
"13318",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Ship Operations",100,NA,NA,NA,16663,"1B2B","Ship Operations Support & Training",2016,"","",NA
"13319",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Ship Operations",110,NA,NA,NA,1922829,"1B4B","Ship Depot Maintenance",2016,"","",NA
"13320",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Ship Operations",120,NA,NA,NA,0,"1B5B","Ship Depot Operations Support",2016,"","",NA
"13321",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",130,NA,NA,NA,33577,"1C1C","Combat Communications",2016,"","",NA
"13322",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",140,NA,NA,NA,0,"1C2C","Electronic Warfare",2016,"","",NA
"13323",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",150,NA,NA,NA,0,"1C3C","Space Systems and Surveillance",2016,"","",NA
"13324",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",160,NA,NA,NA,26454,"1C4C","Warfare Tactics",2016,"","",NA
"13325",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",170,NA,NA,NA,22305,"1C5C","Operational Meteorology and Oceanography",2016,"","",NA
"13326",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",180,NA,NA,NA,513969,"1C6C","Combat Support Forces",2016,"","",NA
"13327",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",190,NA,NA,NA,10007,"1C7C","Equipment Maintenance",2016,"","",NA
"13328",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",200,NA,NA,NA,0,"1C8C","Depot Operations Support",2016,"","",NA
"13329",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",210,NA,NA,NA,0,"1CCH","Combatant Commanders Core Operations",2016,"","",NA
"13330",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Combat Operations/Support",220,NA,NA,NA,0,"1CCM","Combatant Commanders Direct Mission Support",2016,"","",NA
"13331",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Weapons Support",230,NA,NA,NA,0,"1D1D","Cruise Missile",2016,"","",NA
"13332",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Weapons Support",240,NA,NA,NA,0,"1D2D","Fleet Ballistic Missile",2016,"","",NA
"13333",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Weapons Support",250,NA,NA,NA,60865,"1D3D","In-Service Weapons Systems Support",2016,"","",NA
"13334",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Weapons Support",260,NA,NA,NA,275231,"1D4D","Weapons Maintenance",2016,"","",NA
"13335",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Weapons Support",270,NA,NA,NA,0,"1D7D","Other Weapon Systems Support",2016,"","",NA
"13336",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Base Support",280,NA,NA,NA,0,"BSIT","Enterprise Information",2016,"","",NA
"13337",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Base Support",290,NA,NA,NA,7819,"BSM1","Sustainment, Restoration and Modernization",2016,"","",NA
"13338",2016,"1804N","Operation & Maintenance, Navy","","NAVY",1,"Operating Forces","Base Support",300,NA,NA,NA,61422,"BSS1","Base Operating Support",2016,"","",NA
"13339",2016,"1804N","Operation & Maintenance, Navy","","NAVY",2,"Mobilization","Ready Reserve and Prepositioning Force",310,NA,NA,NA,0,"2A1F","Ship Prepositioning and Surge",2016,"","",NA
"13340",2016,"1804N","Operation & Maintenance, Navy","","NAVY",2,"Mobilization","Activations/Inactivations",320,NA,NA,NA,0,"2B1G","Aircraft Activations/Inactivations",2016,"","",NA
"13341",2016,"1804N","Operation & Maintenance, Navy","","NAVY",2,"Mobilization","Activations/Inactivations",330,NA,NA,NA,0,"2B2G","Ship Activations/Inactivations",2016,"","",NA
"13342",2016,"1804N","Operation & Maintenance, Navy","","NAVY",2,"Mobilization","Mobilization Preparation",340,NA,NA,NA,5307,"2C1H","Expeditionary Health Services Systems",2016,"","",NA
"13343",2016,"1804N","Operation & Maintenance, Navy","","NAVY",2,"Mobilization","Mobilization Preparation",350,NA,NA,NA,0,"2C2H","Industrial Readiness",2016,"","",NA
"13344",2016,"1804N","Operation & Maintenance, Navy","","NAVY",2,"Mobilization","Mobilization Preparation",360,NA,NA,NA,160002,"2C3H","Coast Guard Support",2016,"","",NA
"13345",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Accession Training",370,NA,NA,NA,0,"3A1J","Officer Acquisition",2016,"","",NA
"13346",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Accession Training",380,NA,NA,NA,0,"3A2J","Recruit Training",2016,"","",NA
"13347",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Accession Training",390,NA,NA,NA,0,"3A3J","Reserve Officers Training Corps",2016,"","",NA
"13348",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Basic Skill and Advanced Training",400,NA,NA,NA,44845,"3B1K","Specialized Skill Training",2016,"","",NA
"13349",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Basic Skill and Advanced Training",410,NA,NA,NA,0,"3B2K","Flight Training",2016,"","",NA
"13350",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Basic Skill and Advanced Training",420,NA,NA,NA,0,"3B3K","Professional Development Education",2016,"","",NA
"13351",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Basic Skill and Advanced Training",430,NA,NA,NA,0,"3B4K","Training Support",2016,"","",NA
"13352",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",440,NA,NA,NA,0,"3C1L","Recruiting and Advertising",2016,"","",NA
"13353",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",450,NA,NA,NA,0,"3C3L","Off-Duty and Voluntary Education",2016,"","",NA
"13354",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",460,NA,NA,NA,0,"3C4L","Civilian Education and Training",2016,"","",NA
"13355",2016,"1804N","Operation & Maintenance, Navy","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",470,NA,NA,NA,0,"3C5L","Junior ROTC",2016,"","",NA
"13356",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",480,NA,NA,NA,2513,"4A1M","Administration",2016,"","",NA
"13357",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",490,NA,NA,NA,500,"4A2M","External Relations",2016,"","",NA
"13358",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",500,NA,NA,NA,0,"4A3M","Civilian Manpower and Personnel Management",2016,"","",NA
"13359",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",510,NA,NA,NA,5309,"4A4M","Military Manpower and Personnel Management",2016,"","",NA
"13360",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",520,NA,NA,NA,1469,"4A5M","Other Personnel Support",2016,"","",NA
"13361",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",530,NA,NA,NA,0,"4A6M","Servicewide Communications",2016,"","",NA
"13362",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",540,NA,NA,NA,0,"4A8M","Medical Activities",2016,"","",NA
"13363",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",550,NA,NA,NA,156671,"4B1N","Servicewide Transportation",2016,"","",NA
"13364",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",560,NA,NA,NA,0,"4B2E","Environmental Programs",2016,"","",NA
"13365",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",570,NA,NA,NA,0,"4B2N","Planning, Engineering and Design",2016,"","",NA
"13366",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",580,NA,NA,NA,8834,"4B3N","Acquisition and Program Management",2016,"","",NA
"13367",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",590,NA,NA,NA,0,"4B5N","Hull, Mechanical and Electrical Support",2016,"","",NA
"13368",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",600,NA,NA,NA,0,"4B6N","Combat/Weapons Systems",2016,"","",NA
"13369",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Logistics Operations and Technical Support",610,NA,NA,NA,0,"4B7N","Space and Electronic Warfare Systems",2016,"","",NA
"13370",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Investigations and Security Programs",620,NA,NA,NA,1490,"4C1P","Naval Investigative Service",2016,"","",NA
"13371",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Support of Other Nations",680,NA,NA,NA,0,"4D1Q","International Headquarters and Agencies",2016,"","",NA
"13372",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",690,NA,NA,NA,0,"4EMM","Cancelled Account Adjustments",2016,"","",NA
"13373",2016,"1804N","Operation & Maintenance, Navy","","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",700,NA,NA,NA,0,"4EPJ","Judgement Fund",2016,"","",NA
"13374",2016,"1804N","Operation & Maintenance, Navy","","",4,"Admin & Srvwd Activities","",NA,NA,NA,NA,6320,"9999","Classified Programs",2016,"","",NA
"13375",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Expeditionary Forces",10,NA,NA,NA,353133,"1A1A","Operational Forces",2016,"","",NA
"13376",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Expeditionary Forces",20,NA,NA,NA,259676,"1A2A","Field Logistics",2016,"","",NA
"13377",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Expeditionary Forces",30,NA,NA,NA,240000,"1A3A","Depot Maintenance",2016,"","",NA
"13378",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","USMC Prepositioning",40,NA,NA,NA,0,"1B1B","Maritime Prepositioning",2016,"","",NA
"13379",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Base Support",50,NA,NA,NA,0,"BSM1","Sustainment, Restoration & Modernization",2016,"","",NA
"13380",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",1,"Operating Forces","Base Support",60,NA,NA,NA,16026,"BSS1","Base Operating Support",2016,"","",NA
"13381",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Accession Training",70,NA,NA,NA,0,"3A1C","Recruit Training",2016,"","",NA
"13382",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Accession Training",80,NA,NA,NA,0,"3A2C","Officer Acquisition",2016,"","",NA
"13383",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Basic Skill and Advanced Training",90,NA,NA,NA,0,"3B1D","Specialized Skill Training",2016,"","",NA
"13384",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Basic Skill and Advanced Training",100,NA,NA,NA,0,"3B3D","Professional Development Education",2016,"","",NA
"13385",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Basic Skill and Advanced Training",110,NA,NA,NA,37862,"3B4D","Training Support",2016,"","",NA
"13386",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",120,NA,NA,NA,0,"3C1F","Recruiting and Advertising",2016,"","",NA
"13387",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",130,NA,NA,NA,0,"3C2F","Off-Duty and Voluntary Education",2016,"","",NA
"13388",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",3,"Training and Recruiting","Recruiting and Other Training & Education",140,NA,NA,NA,0,"3C3F","Junior ROTC",2016,"","",NA
"13389",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",150,NA,NA,NA,43767,"4A3G","Servicewide Transportation",2016,"","",NA
"13390",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",160,NA,NA,NA,0,"4A4G","Administration",2016,"","",NA
"13391",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",180,NA,NA,NA,0,"4B3N","Acquisition and Program Management",2016,"","",NA
"13392",2016,"1106N","Operation & Maintenance, Marine Corps","","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",190,NA,NA,NA,0,"4EMM","Cancelled Account Adjustment",2016,"","",NA
"13393",2016,"1106N","Operation & Maintenance, Marine Corps","","",4,"Admin & Srvwd Activities","",NA,NA,NA,NA,2070,"9999","Classified Programs",2016,"","",NA
"13394",2016,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",10,NA,NA,NA,4033,"1A1A","Mission and Other Flight Operations",2016,"","",NA
"13395",2016,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",20,NA,NA,NA,60,"1A3A","Intermediate Maintenance",2016,"","",NA
"13396",2016,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",30,NA,NA,NA,20300,"1A5A","Aircraft Depot Maintenance",2016,"","",NA
"13397",2016,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",40,NA,NA,NA,0,"1A6A","Aircraft Depot Operations Support",2016,"","",NA
"13398",2016,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Air Operations",50,NA,NA,NA,0,"1A9A","Aviation Logistics",2016,"","",NA
"13399",2016,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Ship Operations",60,NA,NA,NA,0,"1B1B","Mission and Other Ship Operations",2016,"","",NA
"13400",2016,"1806N","Operation & Maintenance, Navy Res","","NAVY",1,"Operating Forces","Ship Operations",70,NA,NA,NA,0,"1B2B","Ship Operations Support & Training",2016,"","",NA
