"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivityTitle","BudgetLineItem","LineNumber","LineNumber","SAG","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"434",2017,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","Servicewide Communications","150","150","432","Y","Y","U",2016,"Base",NA,NA,66833,NA,NA
"435",2017,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","Manpower Management","160","160","433","Y","Y","U",2016,"Base",NA,NA,8298,NA,NA
"436",2017,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","Other Personnel Support","170","170","434","Y","Y","U",2016,"Base",NA,NA,258615,NA,NA
"437",2017,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","Real Estate Management","180","180","437","Y","Y","U",2016,"Base",NA,NA,2942,NA,NA
"438",2017,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","Sustainment","010","010","110","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"439",2017,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","Infrastructure","020","020","120","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"440",2017,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","Equipment and Transportation","030","030","130","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"441",2017,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","Training and Operations","040","040","140","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"442",2017,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","Sustainment","050","050","210","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"443",2017,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","Infrastructure","060","060","220","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"444",2017,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","Equipment and Transportation","070","070","230","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"445",2017,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","Training and Operations","080","080","240","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"446",2017,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","Sustainment","090","090","410","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"447",2017,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","Training and Operations","100","100","440","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"448",2017,"2097A","Iraq Train and Equip Fund","ARMY","01","Iraq Train and Equip Fund","Defense Forces","Iraq Train and Equip Fund","010","010","140","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"449",2017,"2098A","Syria Train and Equip Fund","ARMY","01","Syria Train and Equip Fund","Defense Forces","Syria Train and Equip Fund","010","010","140","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"450",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Mission and Other Flight Operations","010","010","1A1A","Y","Y","U",2016,"Base",NA,NA,3550756,NA,NA
"451",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Fleet Air Training","020","020","1A2A","Y","Y","U",2016,"Base",NA,NA,1652081,NA,NA
"452",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aviation Technical Data & Engineering Services","030","030","1A3A","Y","Y","U",2016,"Base",NA,NA,37225,NA,NA
"453",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Air Operations and Safety Support","040","040","1A4A","Y","Y","U",2016,"Base",NA,NA,103456,NA,NA
"454",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Air Systems Support","050","050","1A4N","Y","Y","U",2016,"Base",NA,NA,351844,NA,NA
"455",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aircraft Depot Maintenance","060","060","1A5A","Y","Y","U",2016,"Base",NA,NA,908583,NA,NA
"456",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aircraft Depot Operations Support","070","070","1A6A","Y","Y","U",2016,"Base",NA,NA,33048,NA,NA
"457",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aviation Logistics","080","080","1A9A","Y","Y","U",2016,"Base",NA,NA,504056,NA,NA
"458",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Mission and Other Ship Operations","090","090","1B1B","Y","Y","U",2016,"Base",NA,NA,3826890,NA,NA
"459",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Ship Operations Support & Training","100","100","1B2B","Y","Y","U",2016,"Base",NA,NA,787319,NA,NA
"460",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Ship Depot Maintenance","110","110","1B4B","Y","Y","U",2016,"Base",NA,NA,4934059,NA,NA
"461",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Ship Depot Operations Support","120","120","1B5B","Y","Y","U",2016,"Base",NA,NA,1554812,NA,NA
"462",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combat Communications","130","130","1C1C","Y","Y","U",2016,"Base",NA,NA,683318,NA,NA
"463",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Electronic Warfare","140","140","1C2C","Y","Y","U",2016,"Base",NA,NA,96916,NA,NA
"464",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Space Systems and Surveillance","150","150","1C3C","Y","Y","U",2016,"Base",NA,NA,191892,NA,NA
"465",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Warfare Tactics","160","160","1C4C","Y","Y","U",2016,"Base",NA,NA,450833,NA,NA
"466",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Operational Meteorology and Oceanography","170","170","1C5C","Y","Y","U",2016,"Base",NA,NA,351615,NA,NA
"467",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combat Support Forces","180","180","1C6C","Y","Y","U",2016,"Base",NA,NA,1136215,NA,NA
"468",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Equipment Maintenance","190","190","1C7C","Y","Y","U",2016,"Base",NA,NA,123939,NA,NA
"469",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Depot Operations Support","200","200","1C8C","Y","Y","U",2016,"Base",NA,NA,2443,NA,NA
"470",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combatant Commanders Core Operations","210","210","1CCH","Y","Y","U",2016,"Base",NA,NA,95210,NA,NA
"471",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combatant Commanders Direct Mission Support","220","220","1CCM","Y","Y","U",2016,"Base",NA,NA,71969,NA,NA
"472",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Cruise Missile","230","230","1D1D","Y","Y","U",2016,"Base",NA,NA,110734,NA,NA
"473",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Fleet Ballistic Missile","240","240","1D2D","Y","Y","U",2016,"Base",NA,NA,1206145,NA,NA
"474",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","In-Service Weapons Systems Support","250","250","1D3D","Y","Y","U",2016,"Base",NA,NA,141664,NA,NA
"475",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Weapons Maintenance","260","260","1D4D","Y","Y","U",2016,"Base",NA,NA,535122,NA,NA
"476",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Other Weapon Systems Support","270","270","1D7D","Y","Y","U",2016,"Base",NA,NA,371547,NA,NA
"477",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","Enterprise Information","280","280","BSIT","Y","Y","U",2016,"Base",NA,NA,872491,NA,NA
"478",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","Sustainment, Restoration and Modernization","290","290","BSM1","Y","Y","U",2016,"Base",NA,NA,2271500,NA,NA
"479",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","Base Operating Support","300","300","BSS1","Y","Y","U",2016,"Base",NA,NA,4408904,NA,NA
"480",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","Ship Prepositioning and Surge","310","310","2A1F","Y","Y","U",2016,"Base",NA,NA,422825,NA,NA
"481",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","Ready Reserve Force","320","320","2A2F","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"482",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","Aircraft Activations/Inactivations","330","330","2B1G","Y","Y","U",2016,"Base",NA,NA,6464,NA,NA
"483",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","Ship Activations/Inactivations","340","340","2B2G","Y","Y","U",2016,"Base",NA,NA,361764,NA,NA
"484",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","Expeditionary Health Services Systems","350","350","2C1H","Y","Y","U",2016,"Base",NA,NA,97528,NA,NA
"485",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","Industrial Readiness","360","360","2C2H","Y","Y","U",2016,"Base",NA,NA,2237,NA,NA
"486",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","Coast Guard Support","370","370","2C3H","Y","Y","U",2016,"Base",NA,NA,21823,NA,NA
"487",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","Officer Acquisition","380","380","3A1J","Y","Y","U",2016,"Base",NA,NA,149320,NA,NA
"488",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","Recruit Training","390","390","3A2J","Y","Y","U",2016,"Base",NA,NA,9035,NA,NA
"489",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","Reserve Officers Training Corps","400","400","3A3J","Y","Y","U",2016,"Base",NA,NA,156288,NA,NA
"490",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Specialized Skill Training","410","410","3B1K","Y","Y","U",2016,"Base",NA,NA,653548,NA,NA
"491",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Flight Training","420","420","3B2K","Y","Y","U",2016,"Base",NA,NA,8171,NA,NA
"492",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Professional Development Education","430","430","3B3K","Y","Y","U",2016,"Base",NA,NA,165471,NA,NA
"493",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Training Support","440","440","3B4K","Y","Y","U",2016,"Base",NA,NA,196048,NA,NA
"494",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Recruiting and Advertising","450","450","3C1L","Y","Y","U",2016,"Base",NA,NA,230188,NA,NA
"495",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Off-Duty and Voluntary Education","460","460","3C3L","Y","Y","U",2016,"Base",NA,NA,134207,NA,NA
"496",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Civilian Education and Training","470","470","3C4L","Y","Y","U",2016,"Base",NA,NA,69257,NA,NA
"497",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Junior ROTC","480","480","3C5L","Y","Y","U",2016,"Base",NA,NA,47653,NA,NA
"498",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Administration","490","490","4A1M","Y","Y","U",2016,"Base",NA,NA,923771,NA,NA
"499",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","External Relations","500","500","4A2M","Y","Y","U",2016,"Base",NA,NA,13737,NA,NA
"500",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Civilian Manpower and Personnel Management","510","510","4A3M","Y","Y","U",2016,"Base",NA,NA,120812,NA,NA
"501",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Military Manpower and Personnel Management","520","520","4A4M","Y","Y","U",2016,"Base",NA,NA,341699,NA,NA
"502",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Other Personnel Support","530","530","4A5M","Y","Y","U",2016,"Base",NA,NA,264547,NA,NA
"503",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Servicewide Communications","540","540","4A6M","Y","Y","U",2016,"Base",NA,NA,326512,NA,NA
"504",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Spectrum Relocation Pre-Auction","550","550","4A6S","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"505",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Medical Activities","560","560","4A8M","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"506",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Servicewide Transportation","570","570","4B1N","Y","Y","U",2016,"Base",NA,NA,197724,NA,NA
"507",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Environmental Programs","580","580","4B2E","Y","Y","U",2016,"Base",NA,NA,0,NA,NA
"508",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Planning, Engineering and Design","590","590","4B2N","Y","Y","U",2016,"Base",NA,NA,274936,NA,NA
"509",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Acquisition and Program Management","600","600","4B3N","Y","Y","U",2016,"Base",NA,NA,1116932,NA,NA
"510",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Hull, Mechanical and Electrical Support","610","610","4B5N","Y","Y","U",2016,"Base",NA,NA,48587,NA,NA
"511",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Combat/Weapons Systems","620","620","4B6N","Y","Y","U",2016,"Base",NA,NA,25599,NA,NA
"512",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Space and Electronic Warfare Systems","630","630","4B7N","Y","Y","U",2016,"Base",NA,NA,72768,NA,NA
"513",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Investigations and Security Programs","Naval Investigative Service","640","640","4C1P","Y","Y","U",2016,"Base",NA,NA,589196,NA,NA
"514",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Support of Other Nations","International Headquarters and Agencies","700","700","4D1Q","Y","Y","U",2016,"Base",NA,NA,4768,NA,NA
