"SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","78  ","0605229F","CSAR HH-60 Recapitalization","78  ","Y","U",2015,"Total",,1e+05,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","79  ","0605278F","HC/MC-130 Recap RDT&E","79  ","Y","U",2015,"Total",,4497,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","80  ","0605431F","Advanced EHF MILSATCOM (SPACE)","80  ","Y","U",2015,"Total",,307898,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","81  ","0605432F","Polar MILSATCOM (SPACE)","81  ","Y","U",2015,"Total",,103245,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","82  ","0605433F","Wideband Global SATCOM (SPACE)","82  ","Y","U",2015,"Total",,31328,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","83  ","0605458F","Air & Space Ops Center 10.2 RDT&E","83  ","Y","U",2015,"Total",,85938,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","84  ","0605931F","B-2 Defensive Management System","84  ","Y","U",2015,"Total",,98768,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","85  ","0101125F","Nuclear Weapons Modernization","85  ","Y","U",2015,"Total",,168357,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","86  ","0207171F","F-15 EPAWSS","86  ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","87  ","0207701F","Full Combat Mission Training","87  ","Y","U",2015,"Total",,8831,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","88  ","0305176F","Combat Survivor Evader Locator","88  ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","89  ","0307581F","NextGen JSTARS","89  ","Y","U",2015,"Total",,73088,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","90  ","0401318F","CV-22","90  ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","91  ","0401319F","Presidential Aircraft Replacement (PAR)","91  ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","05","System Development & Demonstration","92  ","0701212F","Automated Test Systems","92  ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","93  ","0604256F","Threat Simulator Development","93  ","Y","U",2015,"Total",,24418,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","94  ","0604759F","Major T&E Investment","94  ","Y","U",2015,"Total",,47232,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","95  ","0605101F","RAND Project Air Force","95  ","Y","U",2015,"Total",,30443,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","96  ","0605502F","Small Business Innovation Research","96  ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","97  ","0605712F","Initial Operational Test & Evaluation","97  ","Y","U",2015,"Total",,10266,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","98  ","0605807F","Test and Evaluation Support","98  ","Y","U",2015,"Total",,689509,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","99  ","0605860F","Rocket Systems Launch Program (SPACE)","99  ","Y","U",2015,"Total",,34364,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","100 ","0605864F","Space Test Program (STP)","100 ","Y","U",2015,"Total",,21161,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","101 ","0605976F","Facilities Restoration and Modernization - Test and Evaluation Support","101 ","Y","U",2015,"Total",,46955,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","102 ","0605978F","Facilities Sustainment - Test and Evaluation Support","102 ","Y","U",2015,"Total",,32965,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","103 ","0606017F","Requirements Analysis and Maturation","103 ","Y","U",2015,"Total",,16350,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","104 ","0606116F","Space Test and Training Range Development","104 ","Y","U",2015,"Total",,19512,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","105 ","0606323F","Multi-Service Systems Engineering Initiative","105 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","106 ","0606392F","Space and Missile Center (SMC) Civilian Workforce","106 ","Y","U",2015,"Total",,176727,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","107 ","0308602F","ENTEPRISE INFORMATION SERVICES (EIS)","107 ","Y","U",2015,"Total",,4938,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","108 ","0702806F","Acquisition and Management Support","108 ","Y","U",2015,"Total",,18644,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","109 ","0804731F","General Skill Training","109 ","Y","U",2015,"Total",,1425,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","110 ","0909999F","Financing for Cancelled Account Adjustments","110 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","06","Management Support","111 ","1001004F","International Activities","111 ","Y","U",2015,"Total",,3790,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","112 ","0603423F","Global Positioning System III - Operational Control Segment","112 ","Y","U",2015,"Total",,299060,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","113 ","0604233F","Specialized Undergraduate Flight Training","113 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","114 ","0604445F","Wide Area Surveillance","114 ","Y","U",2015,"Total",,2000,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","116 ","0604618F","Joint Direct Attack Munition","116 ","Y","U",2015,"Total",,2469,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","117 ","0605018F","AF Integrated Personnel and Pay System (AF-IPPS)","117 ","Y","U",2015,"Total",,60019,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","118 ","0605024F","Anti-Tamper Technology Executive Agency","118 ","Y","U",2015,"Total",,34815,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","119 ","0605278F","HC/MC-130 Recap RDT&E","119 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","121 ","0101113F","B-52 Squadrons","121 ","Y","U",2015,"Total",,49457,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","122 ","0101122F","Air-Launched Cruise Missile (ALCM)","122 ","Y","U",2015,"Total",,450,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","123 ","0101126F","B-1B Squadrons","123 ","Y","U",2015,"Total",,4353,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","124 ","0101127F","B-2 Squadrons","124 ","Y","U",2015,"Total",,116580,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","125 ","0101213F","Minuteman Squadrons","125 ","Y","U",2015,"Total",,139109,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","126 ","0101313F","Strat War Planning System - USSTRATCOM","126 ","Y","U",2015,"Total",,32014,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","127 ","0101314F","Night Fist - USSTRATCOM","127 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","128 ","0101316F","Worldwide Joint Strategic Communications","128 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","130 ","0102326F","Region/Sector Operation Control Center Modernization Program","130 ","Y","U",2015,"Total",,1272,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","131 ","0105921F","Service Support to STRATCOM - Space Activities","131 ","Y","U",2015,"Total",,3134,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","132 ","0205219F","MQ-9 UAV","132 ","Y","U",2015,"Total",,148598,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","133 ","0205671F","Joint Counter RCIED Electronic Warfare","133 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","134 ","0207131F","A-10 Squadrons","134 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","135 ","0207133F","F-16 Squadrons","135 ","Y","U",2015,"Total",,133105,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","136 ","0207134F","F-15E Squadrons","136 ","Y","U",2015,"Total",,241969,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","137 ","0207136F","Manned Destructive Suppression","137 ","Y","U",2015,"Total",,14831,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","138 ","0207138F","F-22A Squadrons","138 ","Y","U",2015,"Total",,146299,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","139 ","0207142F","F-35 Squadrons","139 ","Y","U",2015,"Total",,40092,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","140 ","0207161F","Tactical AIM Missiles","140 ","Y","U",2015,"Total",,29739,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","141 ","0207163F","Advanced Medium Range Air-to-Air Missile (AMRAAM)","141 ","Y","U",2015,"Total",,82195,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","142 ","0207171F","F-15 EPAWSS","142 ","Y","U",2015,"Total",,38944,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","143 ","0207224F","Combat Rescue and Recovery","143 ","Y","U",2015,"Total",,5095,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","144 ","0207227F","Combat Rescue - Pararescue","144 ","Y","U",2015,"Total",,883,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","145 ","0207247F","AF TENCAP","145 ","Y","U",2015,"Total",,5812,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","146 ","0207249F","Precision Attack Systems Procurement","146 ","Y","U",2015,"Total",,1081,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","147 ","0207253F","Compass Call","147 ","Y","U",2015,"Total",,14315,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","148 ","0207268F","Aircraft Engine Component Improvement Program","148 ","Y","U",2015,"Total",,94177,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","149 ","0207325F","Joint Air-to-Surface Standoff Missile (JASSM)","149 ","Y","U",2015,"Total",,12897,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","150 ","0207410F","Air & Space Operations Center (AOC)","150 ","Y","U",2015,"Total",,25662,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","151 ","0207412F","Control and Reporting Center (CRC)","151 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","152 ","0207417F","Airborne Warning and Control System (AWACS)","152 ","Y","U",2015,"Total",,180804,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","153 ","0207418F","Tactical Airborne Control Systems","153 ","Y","U",2015,"Total",,3754,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","155 ","0207431F","Combat Air Intelligence System Activities","155 ","Y","U",2015,"Total",,7891,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","156 ","0207444F","Tactical Air Control Party-Mod","156 ","Y","U",2015,"Total",,5850,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","157 ","0207448F","C2ISR Tactical Data Link","157 ","Y","U",2015,"Total",,1744,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","158 ","0207449F","Command and Control (C2) Constellation","158 ","Y","U",2015,"Total",,0,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","159 ","0207452F","DCAPES","159 ","Y","U",2015,"Total",,821,,,
2011,"3600F","Research, Development, Test & Eval, AF","AF","07","Operational Systems Development","160 ","0207581F","Joint Surveillance/Target Attack Radar System (JSTARS)","160 ","Y","U",2015,"Total",,0,,,
