"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedType","PBtotal","EnactedTotal"
"2552",2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","6900000745","Miscellaneous Account","U","2015","AppnAmount","Base",NA,1993,NA,NA
"2553",2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","7000000745","Leasing","U","2015","AppnAmount","Base",NA,43651,NA,NA
"2554",2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","8000000745","Maintenance","U","2015","AppnAmount","Base",NA,99934,NA,NA
"2555",2016,"0745F","0745","F","Fam Hsg O&M, AF","AF","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","1200000745","Housing Privatization","U","2015","AppnAmount","Base",NA,40761,NA,NA
"2556",2016,"051603F","051603","F","DoD BRAC - Air Force","AF","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","F1400001","DoD BRAC Activities - Air Force","U","2015","AppnAmount","Base",NA,90976,NA,NA
"2557",2016,"0500D","0500","D","Mil Con, Def-Wide","DEFW","01","MAJOR CONSTRUCTION","BE","BELGIUM","General","Brussels","110NATO9","NATO Headquarters Facility","U","2015","AppnAmount","Base",NA,37918,NA,NA
"2558",2016,"0500D","0500","D","Mil Con, Def-Wide","DEFW","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Energy Conservation","Unspecified Worldwide Locations","D03D0001","Energy Conservation Investment Program","U","2015","AppnAmount","Base",NA,150000,NA,NA
"2559",2016,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","CO","COLORADO","Dental Clinics","Peterson AFB","D1572414","Dental Clinic Replacement","U","2015","AppnAmount","Base",NA,15200,NA,NA
"2560",2016,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","TX","TEXAS","Medical Centers & Hospitals","Fort Bliss","D1581407","Hospital Replacement Incr 6","U","2015","AppnAmount","Base",NA,131500,NA,NA
"2561",2016,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","TX","TEXAS","Dispensaries & Clinics","Joint Base San Antonio","D1581423","Medical Clinic Replacement","U","2015","AppnAmount","Base",NA,38300,NA,NA
"2562",2016,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Medical Centers & Hospitals","Joint Base Langley-Eustis","D1581430","Hopsital Addition/CUP Replacement","U","2015","AppnAmount","Base",NA,41200,NA,NA
"2563",2016,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","GY","GERMANY","Medical Centers & Hospitals","Rhine Ordnance Barracks","D1576872","Medical Center Replacement Incr 4","U","2015","AppnAmount","Base",NA,189695,NA,NA
"2564",2016,"0500D","0500","D","Mil Con, Def-Wide","DISA","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Admin Bldgs","Fort Huachuca","15DISA01","JITC Building 52120 Renovation","U","2015","AppnAmount","Base",NA,1871,NA,NA
"2565",2016,"0500D","0500","D","Mil Con, Def-Wide","DISA","01","MAJOR CONSTRUCTION","AU","AUSTRALIA","Other Operational","Geraldton","15DISA02","Combined Communications Gateway Geraldton","U","2015","AppnAmount","Base",NA,9600,NA,NA
"2566",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Aircraft Fuel Dispensing Facilities","Lemoore","15DLA030","Replace Fuel Storage & Distribution Fac.","U","2015","AppnAmount","Base",NA,52500,NA,NA
"2567",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","GA","GEORGIA","Aircraft Fuel Dispensing Facilities","Robins AFB","15DLA012","Replace Hydrant Fuel System","U","2015","AppnAmount","Base",NA,19900,NA,NA
"2568",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","HI","HAWAII","Operating Fuel Storage Facilities","Joint Base Pearl Harbor-Hickam","15DLA019","Replace Fuel Tanks","U","2015","AppnAmount","Base",NA,3000,NA,NA
"2569",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","HI","HAWAII","Misc Utilities-Linear Feet","Joint Base Pearl Harbor-Hickam","15DLA031","Upgrade Fire Supression & Ventilation Sys.","U","2015","AppnAmount","Base",NA,49900,NA,NA
"2570",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","MD","MARYLAND","POL Pipelines","Joint Base Andrews","15DLA014","Construct Hydrant Fuel System","U","2015","AppnAmount","Base",NA,18300,NA,NA
"2571",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","MI","MICHIGAN","Operating Fuel Storage Facilities","Selfridge Angb","15DLA015","Replace Fuel Distribution Facilities","U","2015","AppnAmount","Base",NA,35100,NA,NA
"2572",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Aircraft Fuel Dispensing Facilities","Seymour Johnson AFB","15DLA016","Replace Hydrant Fuel System","U","2015","AppnAmount","Base",NA,8500,NA,NA
"2573",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Aircraft Fuel Dispensing Facilities","Beaufort","15DLA017","Replace Fuel Distibution Facilities","U","2015","AppnAmount","Base",NA,40600,NA,NA
"2574",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","SD","SOUTH DAKOTA","Aircraft Fuel Dispensing Facilities","Ellsworth AFB","15DLA032","Construct Hydrant System","U","2015","AppnAmount","Base",NA,8000,NA,NA
"2575",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","VA","VIRGINIA","POL Pipelines","Craney Island","15DLA020","Replace & Alter Fuel Distibution Facilities","U","2015","AppnAmount","Base",NA,36500,NA,NA
"2576",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Ground Operational Facilities Other Than Buildings","Def Distribution Depot Richmond","15DLA021","Replace Access Control Point","U","2015","AppnAmount","Base",NA,5700,NA,NA
"2577",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Bulk Liquid Fuel Storage","Guantanamo Bay","15DLA022","Replace Fuel Tank","U","2015","AppnAmount","Base",NA,11100,NA,NA
"2578",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Education Facilities","Camp Lejeune, North Carolina","15LHNC01","Lejeune High School Addition/Renovation","U","2015","AppnAmount","Base",NA,41306,NA,NA
"2579",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","BE","BELGIUM","Education Facilities","Brussels","14BUBE01","Brussells Elementary/High School Replacement","U","2015","AppnAmount","Base",NA,41626,NA,NA
"2580",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","GB","GUANTANAMO BAY, CUBA","Education Facilities","Guantanamo Bay","12WSGB01","W.T. Sampson E/M and HS Consolid./Replacement","U","2015","AppnAmount","Base",NA,65190,NA,NA
"2581",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Misawa AB","14EHJA01","Edgren High School Renovation","U","2015","AppnAmount","Base",NA,37775,NA,NA
"2582",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Okinawa","12KUHJ01","Kubasaki High School Replacement/Renovation","U","2015","AppnAmount","Base",NA,99420,NA,NA
"2583",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Okinawa","14KEJA01","Killin Elementary Replacement/Renovation","U","2015","AppnAmount","Base",NA,71481,NA,NA
"2584",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Sasebo","15KHJA01","E.J. King High School Replacement/Renovation","U","2015","AppnAmount","Base",NA,37681,NA,NA
"2585",2016,"0500D","0500","D","Mil Con, Def-Wide","NGA","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Vehicle Facilities","Fort Belvoir","116NGA99","Parking Lot","U","2015","AppnAmount","Base",NA,7239,NA,NA
"2586",2016,"0500D","0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Other Operational","Fort Meade","D14G0009","NSAW Recapitalize Building #1/Site M Inc 3","U","2015","AppnAmount","Base",NA,45521,NA,NA
"2587",2016,"0500D","0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Electric Power Transmission & Dist Lines","Fort Meade","D15G0013","NSAW Campus Feeders Phase 1","U","2015","AppnAmount","Base",NA,54207,NA,NA
"2588",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Electronic & Communications Equipment Maintenance Facilities","Camp Pendleton, California","150P1119","SOF Comm/Elec Maintenance Facility","U","2015","AppnAmount","Base",NA,11841,NA,NA
"2589",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Ship Operational Buildings","Coronado","1500P776","SOF Logistics Support Unit 1 Ops Facility #1","U","2015","AppnAmount","Base",NA,41740,NA,NA
"2590",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Ship Operational Buildings","Coronado","1500P893","SOF Support Activity Ops Facility #2","U","2015","AppnAmount","Base",NA,28600,NA,NA
"2591",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","GA","GEORGIA","Airfield Operational Buildings","Hunter Army Airfield","15057442","SOF Company Operations Facility","U","2015","AppnAmount","Base",NA,7692,NA,NA
"2592",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Aircraft Rdt&E Buildings","Fort Campbell, Kentucky","15036977","SOF System Integration Maintenance Office Fac","U","2015","AppnAmount","Base",NA,18000,NA,NA
"2593",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Training Buildings","Stennis","1500P170","SOF Applied Instruction Facility","U","2015","AppnAmount","Base",NA,10323,NA,NA
"2594",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Land Purchase, Condemnation, Donation or Transfer","Stennis","1500P240","SOF Land Acquisition Western Maneuver Area","U","2015","AppnAmount","Base",NA,17224,NA,NA
"2595",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NV","NEVADA","Tank and Automotive Maintenance Facilities","Fallon","1500P418","SOF Tactical Ground Mob. Vehicle Maint Fac.","U","2015","AppnAmount","Base",NA,20241,NA,NA
"2596",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Airfield Operational Buildings","Cannon AFB","15063029","SOF Squadron Operations Facility (STS)","U","2015","AppnAmount","Base",NA,23333,NA,NA
"2597",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Ship Operational Buildings","Camp Lejeune, North Carolina","15P-1396","SOF Intel/Ops Expansion","U","2015","AppnAmount","Base",NA,11442,NA,NA
"2598",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Operational Support Buildings","Fort Bragg","15069302","SOF Battalion Operations Facility","U","2015","AppnAmount","Base",NA,37074,NA,NA
"2599",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Fort Bragg","15079437","SOF Training Command Building","U","2015","AppnAmount","Base",NA,48062,NA,NA
"2600",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Misc Items & Equip Maint Facilities","Fort Bragg","15079456","SOF Tactical Equipment Maintenance Facility","U","2015","AppnAmount","Base",NA,8000,NA,NA
"2601",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Ship Operational Buildings","Joint Expeditionary Base Little Creek - Story","1500P166","SOF Mobile Comm Det Support Facility","U","2015","AppnAmount","Base",NA,13500,NA,NA
"2602",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Training Buildings","Joint Expeditionary Base Little Creek - Story","1500P183","SOF Indoor Dynamic Range","U","2015","AppnAmount","Base",NA,14888,NA,NA
"2603",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Training Buildings","Joint Expeditionary Base Little Creek - Story","1500P325","SOF Human Performance Center","U","2015","AppnAmount","Base",NA,0,NA,NA
"2604",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","XC","CONUS CLASSIFIED","Training Buildings","Classified Location","15069517","SOF Skills Training Facility","U","2015","AppnAmount","Base",NA,53073,NA,NA
"2605",2016,"0500D","0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Chilled Water (AC) Transmission & Dist Lines","Pentagon","D011501B","Redundant Chilled Water  Loop","U","2015","AppnAmount","Base",NA,15100,NA,NA
"2606",2016,"0500D","0500","D","Mil Con, Def-Wide","DEFW","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D03D0003","Unspecified Minor Construction","U","2015","AppnAmount","Base",NA,2700,NA,NA
"2607",2016,"0500D","0500","D","Mil Con, Def-Wide","DHA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D1572824","Unspecified Minor Construction","U","2015","AppnAmount","Base",NA,4100,NA,NA
"2608",2016,"0500D","0500","D","Mil Con, Def-Wide","DLA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","15DLA100","Unspecified Minor Construction","U","2015","AppnAmount","Base",NA,5932,NA,NA
"2609",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","10000003","Unspecified Minor Construction","U","2015","AppnAmount","Base",NA,6846,NA,NA
"2610",2016,"0500D","0500","D","Mil Con, Def-Wide","MDA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","15999902","Unspecified Minor Construction","U","2015","AppnAmount","Base",NA,2000,NA,NA
"2611",2016,"0500D","0500","D","Mil Con, Def-Wide","NSA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D15G0010","Unspecified Minor Milcon","U","2015","AppnAmount","Base",NA,2994,NA,NA
"2612",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","15999998","Unspecified Minor Construction","U","2015","AppnAmount","Base",NA,10334,NA,NA
"2613",2016,"0500D","0500","D","Mil Con, Def-Wide","TJS","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D90J0001","Exercise Related Minor Construction","U","2015","AppnAmount","Base",NA,8581,NA,NA
"2614",2016,"0500D","0500","D","Mil Con, Def-Wide","DEFW","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D03D0004","Planning and Design","U","2015","AppnAmount","Base",NA,24425,NA,NA
"2615",2016,"0500D","0500","D","Mil Con, Def-Wide","DEFW","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D15ECIPPD","ECIP Design","U","2015","AppnAmount","Base",NA,10000,NA,NA
"2616",2016,"0500D","0500","D","Mil Con, Def-Wide","DISA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","315DISAP&D","Planning and Design","U","2015","AppnAmount","Base",NA,745,NA,NA
"2617",2016,"0500D","0500","D","Mil Con, Def-Wide","DODEA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","10DESIGN","Planning and Design","U","2015","AppnAmount","Base",NA,42387,NA,NA
"2618",2016,"0500D","0500","D","Mil Con, Def-Wide","MDA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","15999903","Planning & Design","U","2015","AppnAmount","Base",NA,58704,NA,NA
"2619",2016,"0500D","0500","D","Mil Con, Def-Wide","NSA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D16G0006","Planning and Design","U","2015","AppnAmount","Base",NA,599,NA,NA
"2620",2016,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","15999999","Planning and Design","U","2015","AppnAmount","Base",NA,24197,NA,NA
"2621",2016,"0500D","0500","D","Mil Con, Def-Wide","WHS","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D9999999","Planning and Design","U","2015","AppnAmount","Base",NA,1183,NA,NA
"2622",2016,"0391D","0391","D","Chem Demil Const","ARMY","01","Chem/Demil Const","KY","KENTUCKY","Ammunition, Explosives, and Toxic Maintenance Facilities","Blue Grass Army Depot","07265500","Ammunition Demilitarization  Ph XV","U","2015","AppnAmount","Base",NA,38715,NA,NA
"2623",2016,"0765D","0765","D","Fam Hsg O&M, DW","DLA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","D88S0026","Utilities Account","U","2015","AppnAmount","Base",NA,170,NA,NA
"2624",2016,"0765D","0765","D","Fam Hsg O&M, DW","NSA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","D88G0017","Utilities Account","U","2015","AppnAmount","Base",NA,659,NA,NA
"2625",2016,"0765D","0765","D","Fam Hsg O&M, DW","DIA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88L0003","Furnishings Account","U","2015","AppnAmount","Base",NA,3362,NA,NA
"2626",2016,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88S0024","Furnishings Account","U","2015","AppnAmount","Base",NA,20,NA,NA
"2627",2016,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","D88S0025","Services Account","U","2015","AppnAmount","Base",NA,31,NA,NA
"2628",2016,"0765D","0765","D","Fam Hsg O&M, DW","DLA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","D92S0029","Management Account","U","2015","AppnAmount","Base",NA,378,NA,NA
"2629",2016,"0765D","0765","D","Fam Hsg O&M, DW","NSA","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","D88G0013","Furnishings Account","U","2015","AppnAmount","Base",NA,746,NA,NA
"2630",2016,"0765D","0765","D","Fam Hsg O&M, DW","DIA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","D88L0004","Leasing","U","2015","AppnAmount","Base",NA,42083,NA,NA
